"t";"iL";"iG";"iSd";"slope";"intercept"
11;3;2;5;752,669;6827,14
11;3;3;5;756,792;6880,572
11;3;4;5;760,456;6936,115
11;3;5;5;763,174;6981,425
11;3;0;6;751,07;6722,996
11;3;1;6;749,248;6732,358
11;3;2;6;751,361;6761,339
11;3;3;6;755,48;6811,307
11;3;4;6;759,114;6868,364
11;3;5;6;761,814;6915,38
11;3;0;7;751,131;6721,54
11;3;1;7;749,265;6729,591
11;3;2;7;751,283;6756,711
11;3;3;7;755,325;6805,658
11;3;4;7;758,92;6862,671
11;3;5;7;761,578;6909,865
11;3;0;8;751,231;6722,487
11;3;1;8;749,364;6730,525
11;3;2;8;751,38;6757,62
11;3;3;8;755,42;6806,546
11;3;4;8;759,013;6863,552
11;3;5;8;761,671;6910,745
11;4;0;0;766,7;7122,267
11;4;1;0;767,84;7149,543
11;4;2;0;771,227;7185,926
11;4;3;0;773,96;7222,183
11;4;4;0;775,688;7256,925
11;4;5;0;777,44;7281,25
11;4;0;1;763,549;7082,142
11;4;1;1;765,649;7109,505
11;4;2;1;769,436;7147,299
11;4;3;1;772,306;7187,775
11;4;4;1;773,887;7227,65
11;4;5;1;775,228;7255,87
11;4;0;2;762,261;7027,888
11;4;1;2;763,583;7051,129
11;4;2;2;766,822;7091,864
11;4;3;2;770,019;7139,847
11;4;4;2;772,434;7183,73
11;4;5;2;773,888;7217,715
11;4;0;3;761,874;6964,599
11;4;1;3;762,969;7005,911
11;4;2;3;766,006;7054,442
11;4;3;3;768,743;7100,705
11;4;4;3;770,808;7147,969
11;4;5;3;772,135;7186,935
11;4;0;4;758,774;6893,512
11;4;1;4;759,893;6925,54
11;4;2;4;763,603;6974,122
11;4;3;4;767,087;7027,62
11;4;4;4;769,831;7079,264
11;4;5;4;771,81;7118,131
11;4;0;5;755,496;6786,389
11;4;1;5;757,071;6818,938
11;4;2;5;761,048;6870,801
11;4;3;5;764,848;6927,083
11;4;4;5;768,095;6977,77
11;4;5;5;770,627;7017,205
11;4;0;6;754,083;6731,682
11;4;1;6;755,648;6755,336
11;4;2;6;759,655;6802,288
11;4;3;6;763,449;6859,405
11;4;4;6;766,581;6912,289
11;4;5;6;769,107;6955,265
11;4;0;7;754,148;6728,795
11;4;1;7;755,6;6750,767
11;4;2;7;759,528;6796,521
11;4;3;7;763,312;6853,441
11;4;4;7;766,364;6906,816
11;4;5;7;768,827;6950,502
11;4;0;8;754,106;6729,682
11;4;1;8;755,555;6751,632
11;4;2;8;759,481;6797,367
11;4;3;8;763,265;6854,279
11;4;4;8;766,315;6907,666
11;4;5;8;768,775;6951,369
11;5;0;0;772,939;7144,846
11;5;1;0;776,322;7175,414
11;5;2;0;779,702;7209,459
11;5;3;0;781,894;7243,412
11;5;4;0;783,846;7272,244
11;5;5;0;785,859;7289,021
11;5;0;1;770,571;7105,291
11;5;1;1;774,302;7136,96
11;5;2;1;777,719;7175,332
11;5;3;1;779,803;7214,606
11;5;4;1;781,423;7247,478
11;5;5;1;783,228;7267,44
11;5;0;2;769,426;7042,391
11;5;1;2;772,428;7076,973
11;5;2;2;775,563;7125,364
11;5;3;2;778,211;7170,496
11;5;4;2;780,055;7208,888
11;5;5;2;781,521;7236,822
11;5;0;3;768,249;6999,54
11;5;1;3;771,194;7042,006
11;5;2;3;774,101;7087,737
11;5;3;3;776,308;7135,138
11;5;4;3;777,937;7179,349
11;5;5;3;779,361;7208,252
11;5;0;4;765,12;6919,264
11;5;1;4;768,419;6961,852
11;5;2;4;772,014;7014,895
11;5;3;4;774,683;7068,792
11;5;4;4;777,041;7113,383
11;5;5;4;778,986;7141,453
11;5;0;5;762,459;6811,944
11;5;1;5;765,893;6858,027
11;5;2;5;769,598;6915,574
11;5;3;5;773,016;6967,598
11;5;4;5;776,098;7011,491
11;5;5;5;778,34;7047,383
11;5;0;6;760,813;6751,426
11;5;1;6;764,402;6791,501
11;5;2;6;768,312;6847,93
11;5;3;6;771,633;6901,764
11;5;4;6;774,456;6950,233
11;5;5;6;776,744;6994,489
11;5;0;7;760,141;6748,024
11;5;1;7;763,638;6787,088
11;5;2;7;767,62;6842,77
11;5;3;7;770,909;6896,82
11;5;4;7;773,579;6946,423
11;5;5;7;775,922;6991,628
11;5;0;8;760,14;6748,929
11;5;1;8;763,632;6787,995
11;5;2;8;767,616;6843,665
11;5;3;8;770,905;6897,72
11;5;4;8;773,57;6947,352
11;5;5;8;775,915;6992,568
11;6;0;0;782,314;7166,762
11;6;1;0;786,003;7194,847
11;6;2;0;788,611;7227,95
11;6;3;0;790,749;7258,084
11;6;4;0;792,763;7279,781
11;6;5;0;794,335;7293,588
11;6;0;1;780,078;7128,789
11;6;1;1;783,686;7161,008
11;6;2;1;786,225;7199,383
11;6;3;1;788,066;7233,888
11;6;4;1;789,845;7259,325
11;6;5;1;791,54;7275,351
11;6;0;2;779,1;7063,984
11;6;1;2;782,018;7106,983
11;6;2;2;784,586;7154,423
11;6;3;2;786,588;7194,627
11;6;4;2;788,048;7228,591
11;6;5;2;789,55;7250,472
11;6;0;3;777,803;7028,186
11;6;1;3;780,361;7070,255
11;6;2;3;782,397;7119,091
11;6;3;3;784,033;7165,604
11;6;4;3;785,623;7200,006
11;6;5;3;787,362;7218,45
11;6;0;4;774,365;6952,097
11;6;1;4;777,692;6999,548
11;6;2;4;780,209;7055,262
11;6;3;4;782,454;7103,616
11;6;4;4;784,764;7136,452
11;6;5;4;786,778;7157,175
11;6;0;5;772,884;6843,264
11;6;1;5;775,718;6898,568
11;6;2;5;778,749;6954,719
11;6;3;5;781,977;6999,669
11;6;4;5;784,434;7040,54
11;6;5;5;786,431;7074,878
11;6;0;6;770,088;6782,727
11;6;1;6;773,614;6833,559
11;6;2;6;776,819;6889,585
11;6;3;6;779,703;6938,713
11;6;4;6;781,91;6989,591
11;6;5;6;784,209;7034,018
11;6;0;7;768,674;6782,421
11;6;1;7;772,518;6830,99
11;6;2;7;776,091;6884,791
11;6;3;7;778,854;6934,782
11;6;4;7;781,045;6987,036
11;6;5;7;783,538;7032,118
11;6;0;8;768,435;6784,297
11;6;1;8;772,285;6832,829
11;6;2;8;775,875;6886,53
11;6;3;8;778,636;6936,536
11;6;4;8;780,826;6988,811
11;6;5;8;783,324;7033,886
11;7;0;0;793,638;7178,255
11;7;1;0;796,527;7206,426
11;7;2;0;798,615;7238,479
11;7;3;0;800,446;7263,71
11;7;4;0;801,852;7282,232
11;7;5;0;803,061;7294,323
11;7;0;1;790,8;7146,258
11;7;1;1;793,614;7179,099
11;7;2;1;795,624;7214,905
11;7;3;1;797,327;7243,485
11;7;4;1;798,884;7264,155
11;7;5;1;800,364;7275,959
11;7;0;2;789,959;7087,254
11;7;1;2;792,23;7131,571
11;7;2;2;794,098;7174,62
11;7;3;2;795,412;7211,952
11;7;4;2;796,601;7240,924
11;7;5;2;797,954;7259,39
11;7;0;3;788,116;7053,208
11;7;1;3;789,756;7098,654
11;7;2;3;791,093;7148,122
11;7;3;3;792,712;7185,299
11;7;4;3;794,548;7208,113
11;7;5;3;796,052;7222,528
11;7;0;4;785,033;6982,788
11;7;1;4;787,192;7034,006
11;7;2;4;788,732;7088,489
11;7;3;4;790,843;7125,993
11;7;4;4;793,04;7151,079
11;7;5;4;794,889;7170,742
11;7;0;5;784,026;6877,968
11;7;1;5;786,326;6932,35
11;7;2;5;788,829;6982,647
11;7;3;5;790,908;7026,262
11;7;4;5;792,715;7067,164
11;7;5;5;794,592;7098,504
11;7;0;6;781,551;6813,953
11;7;1;6;783,681;6869,721
11;7;2;6;786,16;6921,778
11;7;3;6;787,98;6974,168
11;7;4;6;789,778;7027,721
11;7;5;6;792,321;7065,471
11;7;0;7;778,604;6821,025
11;7;1;7;782,038;6869,163
11;7;2;7;784,8;6919,857
11;7;3;7;786,66;6973,6
11;7;4;7;788,782;7027,536
11;7;5;7;791,587;7065,358
11;7;0;8;778,464;6821,391
11;7;1;8;781,972;6869,108
11;7;2;8;784,753;6919,698
11;7;3;8;786,613;6973,471
11;7;4;8;788,748;7027,371
11;7;5;8;791,56;7065,171
11;8;0;0;806,328;7181,908
11;8;1;0;808,046;7212,648
11;8;2;0;809,189;7243,342
11;8;3;0;810,259;7265,826
11;8;4;0;811,305;7281,974
11;8;5;0;812,503;7291,774
11;8;0;1;802,924;7155,054
11;8;1;1;804,861;7188,431
11;8;2;1;806,225;7221,054
11;8;3;1;807,446;7245,449
11;8;4;1;808,573;7262,558
11;8;5;1;809,845;7272,925
11;8;0;2;801,865;7105,332
11;8;1;2;803,321;7146,902
11;8;2;2;804,208;7188,074
11;8;3;2;804,929;7222,17
11;8;4;2;805,812;7247,672
11;8;5;2;806,978;7263,672
11;8;0;3;798,432;7076,59
11;8;1;3;799,762;7121,102
11;8;2;3;800,919;7162,911
11;8;3;3;802,361;7190,426
11;8;4;3;803,439;7211,021
11;8;5;3;804,409;7226,018
11;8;0;4;796,221;7009,989
11;8;1;4;796,886;7064,344
11;8;2;4;797,924;7110,874
11;8;3;4;799,781;7140,498
11;8;4;4;801,583;7164,491
11;8;5;4;803,12;7183,703
11;8;0;5;796,402;6908,564
11;8;1;5;797,798;6958,787
11;8;2;5;798,727;7008,456
11;8;3;5;799,912;7052,911
11;8;4;5;801,404;7090,966
11;8;5;5;802,74;7117,883
11;8;0;6;793,67;6843,774
11;8;1;6;794,681;6897,871
11;8;2;6;796,015;6951,102
11;8;3;6;796,491;7011,174
11;8;4;6;798,164;7060,061
11;8;5;6;800,616;7088,851
11;8;0;7;791,027;6843,554
11;8;1;7;792,175;6897,572
11;8;2;7;793,556;6953,261
11;8;3;7;794,916;7011,486
11;8;4;7;797,165;7059,32
11;8;5;7;799,959;7087,566
11;8;0;8;790,233;6849,336
11;8;1;8;792,125;6898,936
11;8;2;8;793,5;6954,753
11;8;3;8;794,907;7012,797
11;8;4;8;797,184;7060,517
11;8;5;8;799,986;7088,736
11;9;0;0;817,818;7193,098
11;9;1;0;818,462;7223,691
11;9;2;0;819,08;7249,73
11;9;3;0;819,782;7269,094
11;9;4;0;820,494;7283,735
11;9;5;0;821,285;7293,803
11;9;0;1;815,103;7163,81
11;9;1;1;815,927;7196,896
11;9;2;1;816,57;7225,892
11;9;3;1;817,413;7246,95
11;9;4;1;818,578;7261,744
11;9;5;1;820,007;7271,635
11;9;0;2;813,399;7123,89
11;9;1;2;813,852;7163,38
11;9;2;2;813,978;7202,108
11;9;3;2;814,434;7232,107
11;9;4;2;815,387;7252,1
11;9;5;2;816,708;7262,113
11;9;0;3;812,117;7081,433
11;9;1;3;810,911;7132,871
11;9;2;3;811,038;7169,978
11;9;3;3;811,788;7194,929
11;9;4;3;812,959;7212,897
11;9;5;3;814,562;7224,329
11;9;0;4;806,321;7041,979
11;9;1;4;807,03;7087,134
11;9;2;4;808,318;7121,89
11;9;3;4;809,706;7149,308
11;9;4;4;810,934;7173,519
11;9;5;4;812,219;7190,324
11;9;0;5;813,761;6906,537
11;9;1;5;810,989;6969,054
11;9;2;5;808,972;7030,037
11;9;3;5;809,288;7074,392
11;9;4;5;809,913;7109,119
11;9;5;5;810,921;7131,391
11;9;0;6;805,832;6872,271
11;9;1;6;806,175;6922,103
11;9;2;6;805,676;6984,38
11;9;3;6;805,751;7042,31
11;9;4;6;807,368;7081,262
11;9;5;6;809,42;7103,49
11;9;0;7;801,938;6873,133
11;9;1;7;802,448;6926,998
11;9;2;7;802,883;6988,825
11;9;3;7;803,801;7044,965
11;9;4;7;805,958;7082,756
11;9;5;7;808,711;7102,956
11;9;0;8;801,665;6874,348
11;9;1;8;802,16;6928,537
11;9;2;8;802,65;6990,237
11;9;3;8;803,616;7046,182
11;9;4;8;805,791;7083,9
11;9;5;8;808,575;7103,993
11;10;0;0;828,63;7206,41
11;10;1;0;828,103;7236,339
11;10;2;0;827,879;7261,264
11;10;3;0;828,114;7279,695
11;10;4;0;828,526;7294,163
11;10;5;0;829,025;7306,243
11;10;0;1;825,961;7179,344
11;10;1;1;825,73;7212,408
11;10;2;1;826,434;7236,022
11;10;3;1;827,291;7254,023
11;10;4;1;828,019;7268,87
11;10;5;1;828,551;7280,747
11;10;0;2;825,563;7134,951
11;10;1;2;824,073;7180,051
11;10;2;2;823,379;7217,965
11;10;3;2;823,993;7240,447
11;10;4;2;824,875;7254,332
11;10;5;2;825,817;7263,27
11;10;0;3;822,923;7101,024
11;10;1;3;821,477;7145,489
11;10;2;3;821,304;7178,103
11;10;3;3;822,441;7197,399
11;10;4;3;823,341;7213,913
11;10;5;3;823,913;7227,983
11;10;0;4;822,069;7038,901
11;10;1;4;820,169;7087,919
11;10;2;4;819,169;7129,103
11;10;3;4;819,801;7157,067
11;10;4;4;820,601;7179,346
11;10;5;4;821,648;7193,736
11;10;0;5;817,86;6975,349
11;10;1;5;818,7;7012,531
11;10;2;5;818,773;7054,965
11;10;3;5;818,717;7093,669
11;10;4;5;819,308;7122,217
11;10;5;5;820,619;7139,24
11;10;0;6;821,977;6877,051
11;10;1;6;818,567;6944,208
11;10;2;6;815,767;7015,583
11;10;3;6;816,132;7061,828
11;10;4;6;817,093;7094,457
11;10;5;6;818,932;7110,775
11;10;0;7;813,078;6901,308
11;10;1;7;812,681;6959,448
11;10;2;7;811,826;7023,747
11;10;3;7;812,647;7070,256
11;10;4;7;814,901;7098,37
11;10;5;7;817,766;7110,285
11;10;0;8;813,27;6899,169
11;10;1;8;812,381;6960,525
11;10;2;8;811,51;7025,03
11;10;3;8;812,35;7071,514
11;10;4;8;814,674;7099,339
11;10;5;8;817,594;7111,004
11;11;0;0;842,271;7201,538
11;11;1;0;840,773;7230,453
11;11;2;0;839,568;7257,467
11;11;3;0;838,751;7279,735
11;11;4;0;838,118;7298,77
11;11;5;0;837,582;7314,382
11;11;0;1;838,595;7185,918
11;11;1;1;837,442;7217,412
11;11;2;1;836,54;7244,3
11;11;3;1;835,864;7266,066
11;11;4;1;835,396;7283,631
11;11;5;1;835,062;7297,291
11;11;0;2;838,077;7145,557
11;11;1;2;836,174;7185,603
11;11;2;2;834,832;7218,277
11;11;3;2;834,08;7241,938
11;11;4;2;833,726;7260,086
11;11;5;2;833,654;7273,576
11;11;0;3;835,101;7114,574
11;11;1;3;833,622;7149,611
11;11;2;3;832,4;7180,116
11;11;3;3;831,377;7206,692
11;11;4;3;830,905;7227,445
11;11;5;3;831,153;7240,772
11;11;0;4;835,263;7049,744
11;11;1;4;833,185;7090,259
11;11;2;4;831,359;7130,042
11;11;3;4;830,048;7164,425
11;11;4;4;829,934;7187,27
11;11;5;4;830,678;7200,072
11;11;0;5;833,282;6979,715
11;11;1;5;830,833;7027,861
11;11;2;5;828,649;7076,331
11;11;3;5;828,344;7110,177
11;11;4;5;828,985;7132,735
11;11;5;5;829,928;7147,572
11;11;0;6;835,909;6908,437
11;11;1;6;832,514;6962,916
11;11;2;6;829,05;7025,431
11;11;3;6;826,615;7077,306
11;11;4;6;827,067;7104,61
11;11;5;6;829,011;7113,969
11;11;0;7;829,783;6906,177
11;11;1;7;825,623;6976,175
11;11;2;7;821,883;7045,478
11;11;3;7;821,418;7088,912
11;11;4;7;823,849;7106,909
11;11;5;7;826,844;7109,318
11;11;0;8;821,936;6942,312
11;11;1;8;820,184;7003,445
11;11;2;8;819,571;7057,444
11;11;3;8;821,201;7090,771
11;11;4;8;823,711;7108,377
11;11;5;8;826,753;7110,458
11;12;0;0;854,356;7214,378
11;12;1;0;852,915;7237,411
11;12;2;0;851,697;7258,422
11;12;3;0;850,719;7275,605
11;12;4;0;849,98;7288,779
11;12;5;0;849,455;7297,863
11;12;0;1;851,433;7192,439
11;12;1;1;849,999;7216,354
11;12;2;1;848,739;7238,608
11;12;3;1;847,742;7256,692
11;12;4;1;846,974;7270,862
11;12;5;1;846,37;7281,573
11;12;0;2;849,73;7163,03
11;12;1;2;847,947;7192,99
11;12;2;2;846,642;7217,36
11;12;3;2;845,717;7235,68
11;12;4;2;845,012;7248,993
11;12;5;2;844,487;7257,905
11;12;0;3;846,082;7127,774
11;12;1;3;844,481;7154,951
11;12;2;3;842,867;7183,29
11;12;3;3;841,554;7208,769
11;12;4;3;840,597;7229,9
11;12;5;3;839,947;7246,571
11;12;0;4;847,113;7068,999
11;12;1;4;845,112;7101,973
11;12;2;4;843,189;7135,563
11;12;3;4;841,714;7163,24
11;12;4;4;840,541;7185,751
11;12;5;4;839,644;7203,622
11;12;0;5;843,925;7013,081
11;12;1;5;841,767;7051,157
11;12;2;5;839,657;7090,236
11;12;3;5;838,007;7123,117
11;12;4;5;837,131;7147,501
11;12;5;5;837,679;7159,819
11;12;0;6;839,737;6974,677
11;12;1;6;837,125;7025,02
11;12;2;6;835,517;7069,819
11;12;3;6;835,625;7097,215
11;12;4;6;836,284;7112,458
11;12;5;6;837,886;7116,405
11;12;0;7;838,12;6948,763
11;12;1;7;834,43;7008,867
11;12;2;7;831,218;7065,978
11;12;3;7;830,531;7100,691
11;12;4;7;832,882;7108,955
11;12;5;7;836,075;7104,782
11;12;0;8;834,505;6960,487
11;12;1;8;830,911;7023,263
11;12;2;8;828,405;7078,875
11;12;3;8;830,089;7102,43
11;12;4;8;832,618;7109,953
11;12;5;8;835,893;7105,411
11;13;0;0;860,75;7252,225
11;13;1;0;859,826;7266,077
11;13;2;0;859,047;7277,955
11;13;3;0;858,408;7287,6
11;13;4;0;857,874;7295,821
11;13;5;0;857,409;7302,919
11;13;0;1;858,106;7222,53
11;13;1;1;857,023;7239,889
11;13;2;1;856,079;7254,955
11;13;3;1;855,332;7266,883
11;13;4;1;854,703;7276,757
11;13;5;1;854,134;7285,589
11;13;0;2;859,111;7191,93
11;13;1;2;858,076;7207,534
11;13;2;2;857,31;7219,21
11;13;3;2;856,617;7229,579
11;13;4;2;855,965;7239,698
11;13;5;2;855,366;7249,396
11;13;0;3;856,208;7144,886
11;13;1;3;854,621;7169,332
11;13;2;3;853,162;7193,133
11;13;3;3;852,004;7213,196
11;13;4;3;851,103;7228,99
11;13;5;3;850,426;7241,234
11;13;0;4;854,723;7104,593
11;13;1;4;853,152;7129,596
11;13;2;4;851,71;7152,945
11;13;3;4;850,451;7173,351
11;13;4;4;849,354;7191,486
11;13;5;4;848,525;7205,909
11;13;0;5;854,928;7045
11;13;1;5;853,231;7070,273
11;13;2;5;851,509;7096,739
11;13;3;5;849,954;7120,814
11;13;4;5;848,58;7142,636
11;13;5;5;848,088;7156,165
11;13;0;6;850,008;7012,363
11;13;1;6;847,771;7048,39
11;13;2;6;845,788;7080,584
11;13;3;6;844,467;7104,853
11;13;4;6;844,435;7119,999
11;13;5;6;846,251;7123,62
11;13;0;7;848,58;6982,22
11;13;1;7;845,586;7028,591
11;13;2;7;843,082;7069,637
11;13;3;7;841,651;7097,02
11;13;4;7;842,356;7106,962
11;13;5;7;845,182;7102,829
11;13;0;8;843,632;6994,491
11;13;1;8;840,595;7046,066
11;13;2;8;838,453;7089,288
11;13;3;8;839,541;7105,834
11;13;4;8;841,835;7108,853
11;13;5;8;845,073;7102,907
11;14;0;0;869,109;7292,327
11;14;1;0;868,993;7293,806
11;14;2;0;868,674;7298,03
11;14;3;0;868,348;7302,455
11;14;4;0;868,102;7305,824
11;14;5;0;867,922;7308,282
11;14;0;1;868,627;7263,288
11;14;1;1;868,563;7264,099
11;14;2;1;868,321;7267,242
11;14;3;1;867,903;7272,877
11;14;4;1;867,422;7279,534
11;14;5;1;867,007;7285,279
11;14;0;2;866,261;7219,541
11;14;1;2;865,767;7226,294
11;14;2;2;865,125;7235,294
11;14;3;2;864,486;7244,452
11;14;4;2;863,949;7252,395
11;14;5;2;863,529;7258,539
11;14;0;3;861,915;7182,261
11;14;1;3;860,692;7200,973
11;14;2;3;859,666;7217,042
11;14;3;3;858,833;7230,125
11;14;4;3;858,157;7240,62
11;14;5;3;857,645;7248,521
11;14;0;4;864,836;7136,039
11;14;1;4;863,929;7148,708
11;14;2;4;862,899;7163,306
11;14;3;4;861,907;7177,765
11;14;4;4;861,129;7189,158
11;14;5;4;860,57;7197,506
11;14;0;5;863,155;7102,209
11;14;1;5;863,137;7102,438
11;14;2;5;862,4;7112,26
11;14;3;5;861,256;7128,157
11;14;4;5;860,202;7143,448
11;14;5;5;859,372;7155,944
11;14;0;6;861,84;7048,86
11;14;1;6;861,259;7056,574
11;14;2;6;859,776;7077,546
11;14;3;6;858,418;7098,005
11;14;4;6;857,349;7114,671
11;14;5;6;857,702;7120,194
11;14;0;7;860,448;7016,55
11;14;1;7;858,633;7041,922
11;14;2;7;857,012;7065,258
11;14;3;7;855,787;7083,357
11;14;4;7;855,174;7096,479
11;14;5;7;856,421;7096,807
11;14;0;8;856,135;7012,932
11;14;1;8;853,828;7048,658
11;14;2;8;852,061;7077,276
11;14;3;8;850,819;7098,739
11;14;4;8;851,371;7107,183
11;14;5;8;853,997;7101,843
11;15;0;0;872,692;7330,977
11;15;1;0;872,692;7330,977
11;15;2;0;872,672;7331,236
11;15;3;0;872,593;7332,257
11;15;4;0;872,511;7333,314
11;15;5;0;872,404;7334,71
11;15;0;1;872,297;7290,921
11;15;1;1;872,117;7293,265
11;15;2;1;871,756;7298,062
11;15;3;1;871,406;7302,761
11;15;4;1;871,161;7306,046
11;15;5;1;871,001;7308,176
11;15;0;2;871,09;7248,837
11;15;1;2;870,688;7254,229
11;15;2;2;870,236;7260,432
11;15;3;2;869,837;7265,932
11;15;4;2;869,471;7270,956
11;15;5;2;869,122;7275,768
11;15;0;3;869,68;7213,255
11;15;1;3;868,982;7223,098
11;15;2;3;868,36;7231,902
11;15;3;3;867,866;7238,865
11;15;4;3;867,517;7243,827
11;15;5;3;867,295;7246,877
11;15;0;4;869,628;7180,473
11;15;1;4;869,29;7184,954
11;15;2;4;868,725;7192,565
11;15;3;4;868,176;7200,107
11;15;4;4;867,744;7206,056
11;15;5;4;867,36;7211,43
11;15;0;5;870,631;7131,065
11;15;1;5;870,525;7132,422
11;15;2;5;869,829;7141,621
11;15;3;5;869,016;7152,682
11;15;4;5;868,229;7163,758
11;15;5;5;867,753;7172,652
11;15;0;6;869,945;7085,257
11;15;1;6;869,627;7089,401
11;15;2;6;868,706;7101,917
11;15;3;6;867,83;7114,145
11;15;4;6;867,081;7124,798
11;15;5;6;867,585;7127,493
11;15;0;7;868,097;7049,611
11;15;1;7;867,06;7063,529
11;15;2;7;866,015;7077,867
11;15;3;7;865,074;7091,177
11;15;4;7;864,516;7101,44
11;15;5;7;866,103;7097,358
11;15;0;8;863,335;7044,294
11;15;1;8;861,726;7068,388
11;15;2;8;860,42;7088,462
11;15;3;8;859,453;7104,75
11;15;4;8;860,476;7107,427
11;15;5;8;863,6;7096,744
11;16;0;0;876,736;7355,949
11;16;1;0;876,736;7355,949
11;16;2;0;876,736;7355,949
11;16;3;0;876,692;7356,501
11;16;4;0;876,614;7357,511
11;16;5;0;876,558;7358,223
11;16;0;1;876,528;7316,098
11;16;1;1;876,313;7318,904
11;16;2;1;876,133;7321,265
11;16;3;1;875,999;7323,008
11;16;4;1;875,873;7324,651
11;16;5;1;875,752;7326,234
11;16;0;2;876,488;7293,82
11;16;1;2;876,488;7293,82
11;16;2;2;876,43;7294,556
11;16;3;2;876,297;7296,262
11;16;4;2;876,094;7298,939
11;16;5;2;875,936;7301,022
11;16;0;3;877,091;7255,143
11;16;1;3;877,044;7255,74
11;16;2;3;876,883;7257,836
11;16;3;3;876,706;7260,161
11;16;4;3;876,533;7262,433
11;16;5;3;876,343;7264,932
11;16;0;4;876,536;7214,934
11;16;1;4;876,448;7216,048
11;16;2;4;876,253;7218,564
11;16;3;4;875,982;7222,1
11;16;4;4;875,712;7225,65
11;16;5;4;875,421;7229,522
11;16;0;5;874,417;7151,708
11;16;1;5;873,868;7158,983
11;16;2;5;873,016;7170,686
11;16;3;5;872,231;7181,763
11;16;4;5;871,657;7190,417
11;16;5;5;873,05;7185,377
11;16;0;6;874,213;7102,438
11;16;1;6;873,385;7113,75
11;16;2;6;872,517;7125,871
11;16;3;6;871,723;7137,118
11;16;4;6;872,021;7141,04
11;16;5;6;874,34;7131,839
11;16;0;7;875,942;7081,022
11;16;1;7;875,298;7089,485
11;16;2;7;874,58;7099,091
11;16;3;7;873,976;7107,227
11;16;4;7;873,804;7112,874
11;16;5;7;875,886;7103,867
11;16;0;8;876,884;7048,864
11;16;1;8;875,938;7061,795
11;16;2;8;875,015;7074,664
11;16;3;8;874,219;7085,92
11;16;4;8;873,506;7096,247
11;16;5;8;875,246;7090,499
11;17;0;0;879,534;7384,843
11;17;1;0;879,534;7384,843
11;17;2;0;879,534;7384,843
11;17;3;0;879,522;7384,996
11;17;4;0;879,504;7385,224
11;17;5;0;879,495;7385,336
11;17;0;1;880,264;7349,783
11;17;1;1;880,264;7349,783
11;17;2;1;880,229;7350,239
11;17;3;1;880,185;7350,787
11;17;4;1;880,158;7351,127
11;17;5;1;880,15;7351,229
11;17;0;2;881,055;7327,389
11;17;1;2;881,055;7327,389
11;17;2;2;881,055;7327,389
11;17;3;2;881,055;7327,389
11;17;4;2;881,026;7327,748
11;17;5;2;880,981;7328,328
11;17;0;3;880,355;7282,824
11;17;1;3;880,352;7282,858
11;17;2;3;880,288;7283,675
11;17;3;3;880,15;7285,449
11;17;4;3;879,995;7287,451
11;17;5;3;879,934;7289,257
11;17;0;4;882,148;7242,023
11;17;1;4;882,148;7242,023
11;17;2;4;882,102;7242,608
11;17;3;4;881,961;7244,413
11;17;4;4;881,778;7246,776
11;17;5;4;881,683;7248,704
11;17;0;5;880,564;7196,855
11;17;1;5;880,499;7197,687
11;17;2;5;880,221;7201,309
11;17;3;5;879,936;7205,066
11;17;4;5;879,994;7206,985
11;17;5;5;881,507;7199,766
11;17;0;6;881,859;7155,627
11;17;1;6;881,859;7155,627
11;17;2;6;881,767;7156,79
11;17;3;6;881,586;7159,126
11;17;4;6;881,727;7160,57
11;17;5;6;883,581;7152,03
11;17;0;7;882,026;7113,952
11;17;1;7;881,651;7118,787
11;17;2;7;881,216;7124,474
11;17;3;7;880,805;7129,902
11;17;4;7;881,777;7126,735
11;17;5;7;884,502;7112,726
11;17;0;8;879,124;7072,813
11;17;1;8;878,227;7085,562
11;17;2;8;877,413;7097,122
11;17;3;8;876,81;7106,864
11;17;4;8;879,207;7098,251
11;17;5;8;882,962;7082,216
11;18;0;0;883,229;7397,477
11;18;1;0;883,229;7397,477
11;18;2;0;883,229;7397,477
11;18;3;0;883,229;7397,477
11;18;4;0;883,229;7397,477
11;18;5;0;883,229;7397,477
11;18;0;1;884,367;7368,187
11;18;1;1;884,367;7368,187
11;18;2;1;884,367;7368,187
11;18;3;1;884,367;7368,187
11;18;4;1;884,367;7368,187
11;18;5;1;884,367;7368,187
11;18;0;2;884,662;7325,71
11;18;1;2;884,61;7326,372
11;18;2;2;884,545;7327,203
11;18;3;2;884,464;7328,243
11;18;4;2;884,411;7328,924
11;18;5;2;884,521;7328,352
11;18;0;3;887,469;7294,049
11;18;1;3;887,469;7294,049
11;18;2;3;887,469;7294,049
11;18;3;3;887,444;7294,363
11;18;4;3;887,386;7295,095
11;18;5;3;887,339;7295,689
11;18;0;4;886,734;7257,558
11;18;1;4;886,734;7257,558
11;18;2;4;886,682;7258,214
11;18;3;4;886,592;7259,367
11;18;4;4;886,46;7261,066
11;18;5;4;886,898;7258,949
11;18;0;5;887,797;7197,477
11;18;1;5;887,579;7200,331
11;18;2;5;887,312;7203,848
11;18;3;5;887,056;7207,218
11;18;4;5;887,154;7208,684
11;18;5;5;888,027;7204,956
11;18;0;6;888,313;7172,093
11;18;1;6;888,313;7172,093
11;18;2;6;888,214;7173,372
11;18;3;6;887,949;7176,825
11;18;4;6;888,898;7172,899
11;18;5;6;890,465;7164,843
11;18;0;7;889,672;7132,498
11;18;1;7;889,48;7134,954
