epoch;t;section;numPigs;weight;growth;sd;opt;totalCull;cycleNum;truckNum
53;5;0;360;59.1;6.56;5;0;0;4;0
53;4;1;360;51.2;6.4;4.55;0;0;4;0
53;5;2;360;59.7;6.6;5.05;0;0;4;0
54;6;0;360;66;6.52;5.5;0;0;4;0
54;5;1;360;57.6;6.32;5.05;0;0;4;0
54;6;2;360;66.2;6.64;5.55;0;0;4;0
55;7;0;360;72.6;6.48;6;0;0;4;0
55;6;1;360;64.2;6.48;5.55;0;0;4;0
55;7;2;360;72.9;6.68;6.05;0;0;4;0
56;8;0;360;79.1;6.56;6.55;208;409;4;1
56;7;1;360;70.1;6.48;6.05;0;409;4;1
56;8;2;360;79.5;6.56;6.7;201;409;4;1
57;9;0;152;85.9;6.52;7.2;24;205;4;1
57;8;1;360;76.2;6.56;6.7;153;205;4;1
57;9;2;159;85.9;6.52;7.35;28;205;4;1
58;10;0;128;92.5;6.56;7.95;56;205;4;1
58;9;1;208;83.3;6.56;7.3;92;205;4;1
58;10;2;131;92.1;6.52;7.95;57;205;4;1
59;11;0;72;99.3;6.44;8.5;72;205;4;1
59;10;1;116;90.3;6.48;7.9;59;205;4;1
59;11;2;74;98.7;6.4;8.5;74;205;4;1
60;0;0;360;26.4;6.6;3;0;57;5;1
60;11;1;57;97;6.36;8.45;57;57;4;1
60;0;2;360;26.4;6.6;3;0;57;5;1
61;1;0;360;33.4;6.6;3.3;0;0;5;0
61;0;1;360;26.4;6.6;3;0;0;5;0
61;1;2;360;33.8;6.52;3.15;0;0;5;0
62;2;0;360;39.7;6.68;3.7;0;0;5;0
62;1;1;360;32.9;6.44;3.2;0;0;5;0
62;2;2;360;40.3;6.64;3.5;0;0;5;0
63;3;0;360;46.2;6.64;4.2;0;0;5;0
63;2;1;360;39.2;6.44;3.55;0;0;5;0
63;3;2;360;47.1;6.6;3.95;0;0;5;0
64;4;0;360;52.9;6.8;4.7;0;0;5;0
64;3;1;360;45.5;6.4;4.05;0;0;5;0
64;4;2;360;53.3;6.68;4.4;0;0;5;0
65;5;0;360;59.8;6.68;5.2;0;0;5;0
65;4;1;360;51.3;6.48;4.55;0;0;5;0
65;5;2;360;60.2;6.72;4.9;0;0;5;0
66;6;0;360;66.4;6.68;5.7;0;0;5;0
66;5;1;360;57.5;6.64;5.05;0;0;5;0
66;6;2;360;66.6;6.84;5.4;0;0;5;0
67;7;0;360;72.9;6.64;6.2;0;0;5;0
67;6;1;360;64.3;6.52;5.55;0;0;5;0
67;7;2;360;73.9;6.88;5.9;0;0;5;0
68;8;0;360;80.1;6.56;6.8;205;410;5;2
68;7;1;360;71.4;6.32;6.05;0;410;5;2
68;8;2;360;81;6.76;6.5;205;410;5;2
69;9;0;155;86.3;6.6;7.35;21;205;5;1
69;8;1;360;77.5;6.36;6.6;165;205;5;1
69;9;2;155;87.6;6.64;7.05;19;205;5;1
