t;iL;iG;iSd;slope
12;1;3;5;660.444
12;1;3;6;658.254
12;1;3;7;653.85
12;1;3;8;674.152
12;1;4;0;692.488
12;1;4;1;688.326
12;1;4;2;694.718
12;1;4;3;689.253
12;1;4;4;697.466
12;1;4;5;683.052
12;1;4;6;647.644
12;1;4;7;661.157
12;1;4;8;660.861
12;1;5;0;691.997
12;1;5;1;687.683
12;1;5;2;714.1
12;1;5;3;711.27
12;1;5;4;706.256
12;1;5;5;707.499
12;1;5;6;672.815
12;1;5;7;683.051
12;1;5;8;715
12;2;0;0;684.945
12;2;0;1;691.357
12;2;0;2;681.659
12;2;0;3;675.033
12;2;0;4;671.358
12;2;0;5;670.401
12;2;0;6;669.129
12;2;0;7;673.153
12;2;0;8;663.593
12;2;1;0;691.944
12;2;1;1;694.803
12;2;1;2;682.461
12;2;1;3;685.814
12;2;1;4;682.162
12;2;1;5;682.222
12;2;1;6;666.576
12;2;1;7;671.164
12;2;1;8;679.918
12;2;2;0;697.241
12;2;2;1;702.681
12;2;2;2;684.1
12;2;2;3;686.751
12;2;2;4;677.564
12;2;2;5;688.013
12;2;2;6;680.426
12;2;2;7;680.642
12;2;2;8;682.237
12;2;3;0;697.739
12;2;3;1;702.74
12;2;3;2;689.622
12;2;3;3;692.468
12;2;3;4;692.915
12;2;3;5;678.689
12;2;3;6;686.81
12;2;3;7;673.858
12;2;3;8;707.715
12;2;4;0;701.647
12;2;4;1;697.943
12;2;4;2;695.674
12;2;4;3;705.92
12;2;4;4;688.435
12;2;4;5;678.951
12;2;4;6;682.319
12;2;4;7;676.528
12;2;4;8;680.626
12;2;5;0;697.252
12;2;5;1;712.24
12;2;5;2;717.259
12;2;5;3;715.536
12;2;5;4;719.657
12;2;5;5;711.481
12;2;5;6;703.191
12;2;5;7;690.384
12;2;5;8;717.797
12;3;0;0;713.251
12;3;0;1;708.375
12;3;0;2;702.383
12;3;0;3;700.854
12;3;0;4;700.574
12;3;0;5;706.442
12;3;0;6;687.858
12;3;0;7;686.098
12;3;0;8;682.379
12;3;1;0;711.201
12;3;1;1;715.089
12;3;1;2;702.726
12;3;1;3;697.072
12;3;1;4;698.563
12;3;1;5;697.536
12;3;1;6;692.217
12;3;1;7;690.701
12;3;1;8;688.699
12;3;2;0;707.593
12;3;2;1;707.558
12;3;2;2;714.707
12;3;2;3;715.639
12;3;2;4;693.345
12;3;2;5;693.907
12;3;2;6;689.73
12;3;2;7;695.606
12;3;2;8;686.428
12;3;3;0;719.123
12;3;3;1;711.363
12;3;3;2;721.955
12;3;3;3;710.01
12;3;3;4;698.546
12;3;3;5;690.008
12;3;3;6;699.702
12;3;3;7;687.517
12;3;3;8;692.763
12;3;4;0;712.343
12;3;4;1;715.443
12;3;4;2;715.09
12;3;4;3;708.274
12;3;4;4;708.331
12;3;4;5;706.847
12;3;4;6;694.433
12;3;4;7;685.739
12;3;4;8;696.425
12;3;5;0;718.633
12;3;5;1;720.733
12;3;5;2;715.21
12;3;5;3;720.766
12;3;5;4;734.188
12;3;5;5;731.434
12;3;5;6;706.641
12;3;5;7;688.869
12;3;5;8;733.21
12;4;0;0;728.665
12;4;0;1;717.589
12;4;0;2;729.018
12;4;0;3;707.945
12;4;0;4;720.86
12;4;0;5;713.301
12;4;0;6;707.521
12;4;0;7;702.306
12;4;0;8;706.545
12;4;1;0;720.889
12;4;1;1;734.215
12;4;1;2;726.587
12;4;1;3;717.393
12;4;1;4;710.59
12;4;1;5;712.221
12;4;1;6;711.926
12;4;1;7;692.686
12;4;1;8;704.427
12;4;2;0;732.761
12;4;2;1;719.456
12;4;2;2;722.196
12;4;2;3;712.212
12;4;2;4;749.566
12;4;2;5;709.957
12;4;2;6;711.035
12;4;2;7;708.516
12;4;2;8;704.539
12;4;3;0;726.76
12;4;3;1;721.412
12;4;3;2;733.258
12;4;3;3;729.828
12;4;3;4;719.248
12;4;3;5;717.181
12;4;3;6;709.168
12;4;3;7;704.855
12;4;3;8;720.648
12;4;4;0;727.651
12;4;4;1;725.9
12;4;4;2;731.088
12;4;4;3;728.297
12;4;4;4;727.271
12;4;4;5;717.197
12;4;4;6;705.361
12;4;4;7;705.881
12;4;4;8;722.437
12;4;5;0;743.29
12;4;5;1;730.051
12;4;5;2;739.323
12;4;5;3;730.238
12;4;5;4;736.939
12;4;5;5;723.437
12;4;5;6;713.463
12;4;5;7;715.483
12;4;5;8;716.254
12;5;0;0;742.602
12;5;0;1;742.274
12;5;0;2;736.363
12;5;0;3;743
12;5;0;4;724.228
12;5;0;5;721.981
12;5;0;6;727.626
12;5;0;7;722.96
12;5;0;8;718.14
12;5;1;0;739.758
12;5;1;1;745.314
12;5;1;2;729.184
12;5;1;3;737.356
12;5;1;4;727.485
12;5;1;5;732.874
12;5;1;6;730.086
12;5;1;7;724.044
12;5;1;8;738.404
12;5;2;0;755.902
12;5;2;1;743.812
12;5;2;2;749.921
12;5;2;3;738.059
12;5;2;4;738.94
12;5;2;5;726.103
12;5;2;6;731.534
12;5;2;7;723.973
12;5;2;8;714.426
12;5;3;0;750.793
12;5;3;1;738.777
12;5;3;2;739.65
12;5;3;3;738.105
12;5;3;4;728.157
12;5;3;5;733.69
12;5;3;6;722.001
12;5;3;7;715.881
12;5;3;8;722.544
12;5;4;0;755.934
12;5;4;1;743.492
12;5;4;2;744.709
12;5;4;3;735.306
12;5;4;4;735.352
12;5;4;5;731.039
12;5;4;6;720.824
12;5;4;7;722.23
12;5;4;8;721.732
12;5;5;0;753.707
12;5;5;1;754.251
12;5;5;2;745.456
12;5;5;3;758.777
12;5;5;4;735.881
12;5;5;5;737.051
12;5;5;6;728.089
12;5;5;7;730.76
12;5;5;8;768
12;6;0;0;760.042
12;6;0;1;759.799
12;6;0;2;750.275
12;6;0;3;755.425
12;6;0;4;749.415
12;6;0;5;741.522
12;6;0;6;737.517
12;6;0;7;733.197
12;6;0;8;735.032
12;6;1;0;768.73
12;6;1;1;759.022
12;6;1;2;755.538
12;6;1;3;751.257
12;6;1;4;730.72
12;6;1;5;749.549
12;6;1;6;740.873
12;6;1;7;743.698
12;6;1;8;732.094
12;6;2;0;759.671
12;6;2;1;760.427
12;6;2;2;759.946
12;6;2;3;719.179
12;6;2;4;757.573
12;6;2;5;746.41
12;6;2;6;736.822
12;6;2;7;736.566
12;6;2;8;750.872
12;6;3;0;760.839
12;6;3;1;764.907
12;6;3;2;760.813
12;6;3;3;751.122
12;6;3;4;744.056
12;6;3;5;741.96
12;6;3;6;747.623
12;6;3;7;733.868
12;6;3;8;747.296
12;6;4;0;764.499
12;6;4;1;758.18
12;6;4;2;758.646
12;6;4;3;751.352
12;6;4;4;746.569
12;6;4;5;755.614
12;6;4;6;746.363
12;6;4;7;732.979
12;6;4;8;737.092
12;6;5;0;761.396
12;6;5;1;756.77
12;6;5;2;759.702
12;6;5;3;751.203
12;6;5;4;743.984
12;6;5;5;737.945
12;6;5;6;744.593
12;6;5;7;746.078
12;6;5;8;778.786
12;7;0;0;769.241
12;7;0;1;772.827
12;7;0;2;775.99
12;7;0;3;758.788
12;7;0;4;749.609
12;7;0;5;754.667
12;7;0;6;759.197
12;7;0;7;757.213
12;7;0;8;754.385
12;7;1;0;777.418
12;7;1;1;773.892
12;7;1;2;768.206
12;7;1;3;764.794
12;7;1;4;760.587
12;7;1;5;756.431
12;7;1;6;760.183
12;7;1;7;756.358
12;7;1;8;751.212
12;7;2;0;769.677
12;7;2;1;770.963
12;7;2;2;762.684
12;7;2;3;758.994
12;7;2;4;764.221
12;7;2;5;757.765
12;7;2;6;760.535
12;7;2;7;751.447
12;7;2;8;769.358
12;7;3;0;774.61
12;7;3;1;767.767
12;7;3;2;767.868
12;7;3;3;765.733
12;7;3;4;758.712
12;7;3;5;763.652
12;7;3;6;751.003
12;7;3;7;755.734
12;7;3;8;754.368
12;7;4;0;770.511
12;7;4;1;766.934
12;7;4;2;769.892
12;7;4;3;757.616
12;7;4;4;761.31
12;7;4;5;754.414
12;7;4;6;752.2
12;7;4;7;744.9
12;7;4;8;756.309
12;7;5;0;769.061
12;7;5;1;771.361
12;7;5;2;772.194
12;7;5;3;767.609
12;7;5;4;756.8
12;7;5;5;749.027
12;7;5;6;760.257
12;7;5;7;752.394
12;7;5;8;804
12;8;0;0;794.166
12;8;0;1;789.564
12;8;0;2;782.708
12;8;0;3;785.098
12;8;0;4;776.949
12;8;0;5;776.905
12;8;0;6;777.189
12;8;0;7;770.133
12;8;0;8;775.3
12;8;1;0;794.998
12;8;1;1;784.835
12;8;1;2;779.382
12;8;1;3;781.953
12;8;1;4;774.182
12;8;1;5;774.437
12;8;1;6;768.499
12;8;1;7;760.246
12;8;1;8;771.91
12;8;2;0;784.453
12;8;2;1;789.188
12;8;2;2;775.119
12;8;2;3;770.813
12;8;2;4;775.553
12;8;2;5;768.176
12;8;2;6;770.222
12;8;2;7;767.15
12;8;2;8;767.701
12;8;3;0;784.952
12;8;3;1;778.887
12;8;3;2;779.113
12;8;3;3;779.178
12;8;3;4;780.413
12;8;3;5;767.098
12;8;3;6;764.506
12;8;3;7;760.833
12;8;3;8;767.422
12;8;4;0;786.403
12;8;4;1;780.171
12;8;4;2;780.332
12;8;4;3;771.775
12;8;4;4;768.753
12;8;4;5;764.103
12;8;4;6;767.594
12;8;4;7;754.315
12;8;4;8;768.368
12;8;5;0;782.17
12;8;5;1;778.733
12;8;5;2;777.562
12;8;5;3;772.014
12;8;5;4;768.12
12;8;5;5;768.528
12;8;5;6;764.751
12;8;5;7;756.077
12;8;5;8;818
12;9;0;0;801.164
12;9;0;1;802.842
12;9;0;2;797.363
12;9;0;3;790.333
12;9;0;4;795.177
12;9;0;5;785.656
12;9;0;6;784.287
12;9;0;7;781.76
12;9;0;8;786.522
12;9;1;0;805.688
12;9;1;1;797.553
12;9;1;2;797.65
12;9;1;3;794.18
12;9;1;4;787.062
12;9;1;5;794.598
12;9;1;6;783.847
12;9;1;7;783.664
12;9;1;8;785.715
12;9;2;0;802.295
12;9;2;1;795.855
12;9;2;2;793.237
12;9;2;3;794.982
12;9;2;4;794.627
12;9;2;5;788.147
12;9;2;6;778.725
12;9;2;7;782.879
12;9;2;8;794.172
12;9;3;0;794.524
12;9;3;1;791.321
12;9;3;2;787.875
12;9;3;3;790.359
12;9;3;4;785.362
12;9;3;5;786.106
12;9;3;6;781.649
12;9;3;7;774.969
12;9;3;8;773.94
12;9;4;0;793.345
12;9;4;1;790.612
12;9;4;2;787.347
12;9;4;3;778.025
12;9;4;4;781.03
12;9;4;5;778.802
12;9;4;6;774.224
12;9;4;7;770.699
12;9;4;8;776.146
12;9;5;0;787.309
12;9;5;1;785.012
12;9;5;2;792.379
12;9;5;3;783.701
12;9;5;4;781.232
12;9;5;5;776.037
12;9;5;6;771.543
12;9;5;7;776.237
12;9;5;8;781.931
12;10;0;0;818.058
12;10;0;1;804.357
12;10;0;2;810.081
12;10;0;3;805.962
12;10;0;4;798.89
12;10;0;5;798.073
12;10;0;6;795.478
12;10;0;7;795.807
12;10;0;8;818.052
12;10;1;0;804.852
12;10;1;1;811.336
12;10;1;2;805.151
12;10;1;3;809.415
12;10;1;4;803.875
12;10;1;5;794.434
12;10;1;6;791.804
12;10;1;7;788.516
12;10;1;8;813.036
12;10;2;0;801.713
12;10;2;1;804.129
12;10;2;2;802.626
12;10;2;3;801.027
12;10;2;4;802.847
12;10;2;5;800.474
12;10;2;6;790.238
12;10;2;7;794.33
12;10;2;8;808.113
12;10;3;0;798.477
12;10;3;1;808.553
12;10;3;2;801.271
12;10;3;3;801.979
12;10;3;4;791.898
12;10;3;5;754.99
12;10;3;6;792.966
12;10;3;7;794.868
12;10;3;8;794.753
12;10;4;0;800.863
12;10;4;1;796.243
12;10;4;2;801.986
12;10;4;3;797.027
12;10;4;4;789.326
12;10;4;5;787.308
12;10;4;6;787.045
12;10;4;7;792.23
12;10;4;8;799.111
12;10;5;0;793.287
12;10;5;1;798.749
12;10;5;2;791.671
12;10;5;3;788.14
12;10;5;4;795.965
12;10;5;5;789.369
12;10;5;6;794.544
12;10;5;7;790.767
12;10;5;8;818.931
12;11;0;0;819.034
12;11;0;1;813.385
12;11;0;2;812.873
12;11;0;3;825.024
12;11;0;4;819.929
12;11;0;5;813.379
12;11;0;6;807.287
12;11;0;7;810.667
12;11;0;8;815.175
12;11;1;0;812.468
12;11;1;1;813.958
12;11;1;2;818.972
12;11;1;3;810.095
12;11;1;4;814.265
12;11;1;5;805.584
12;11;1;6;805.749
12;11;1;7;798.683
12;11;1;8;810.891
12;11;2;0;816.762
12;11;2;1;817.876
12;11;2;2;810.298
12;11;2;3;807.054
12;11;2;4;805.058
12;11;2;5;809.715
12;11;2;6;806.028
12;11;2;7;804.403
12;11;2;8;809.941
12;11;3;0;809.616
12;11;3;1;810.903
12;11;3;2;807.391
12;11;3;3;804.726
12;11;3;4;802.273
12;11;3;5;801.372
12;11;3;6;804.326
12;11;3;7;797.125
12;11;3;8;794.987
12;11;4;0;808.048
12;11;4;1;801.741
12;11;4;2;810.076
12;11;4;3;800.023
12;11;4;4;803.307
12;11;4;5;800.176
12;11;4;6;798.615
12;11;4;7;801.783
12;11;4;8;797.181
12;11;5;0;811.354
12;11;5;1;805.131
12;11;5;2;797.924
12;11;5;3;800.038
12;11;5;4;803.822
12;11;5;5;801.68
12;11;5;6;795.442
12;11;5;7;806.652
12;11;5;8;844
12;12;0;0;838.418
12;12;0;1;826.186
12;12;0;2;827.769
12;12;0;3;830.773
12;12;0;4;828.329
12;12;0;5;821.764
12;12;0;6;823.261
12;12;0;7;815.547
12;12;0;8;817.159
12;12;1;0;823.735
12;12;1;1;829.611
12;12;1;2;828.452
12;12;1;3;830.403
12;12;1;4;824.829
12;12;1;5;821.38
12;12;1;6;820.191
12;12;1;7;820.172
12;12;1;8;823.199
12;12;2;0;824.122
12;12;2;1;817.588
12;12;2;2;822.69
12;12;2;3;823.545
12;12;2;4;821.823
12;12;2;5;819.255
12;12;2;6;810.226
12;12;2;7;814.635
12;12;2;8;830.321
12;12;3;0;818.089
12;12;3;1;816.96
12;12;3;2;819.625
12;12;3;3;814.124
12;12;3;4;816.173
12;12;3;5;818.3
12;12;3;6;809.85
12;12;3;7;822.36
12;12;3;8;859
12;12;4;0;815.166
12;12;4;1;813.926
12;12;4;2;811.642
12;12;4;3;809.059
12;12;4;4;813.677
12;12;4;5;818.355
12;12;4;6;810.49
12;12;4;7;810.942
12;12;4;8;801.351
12;12;5;0;811.06
12;12;5;1;813.637
12;12;5;2;810.781
12;12;5;3;808.877
12;12;5;4;806.056
12;12;5;5;806.751
12;12;5;6;808.143
12;12;5;7;807.355
12;12;5;8;811.341
12;13;0;0;842.056
12;13;0;1;846.297
12;13;0;2;838.741
12;13;0;3;839.264
12;13;0;4;831.691
12;13;0;5;833.998
12;13;0;6;833.865
12;13;0;7;827.269
12;13;0;8;828.484
12;13;1;0;833.857
12;13;1;1;839.961
12;13;1;2;836.71
12;13;1;3;833.438
12;13;1;4;830.31
12;13;1;5;833.111
12;13;1;6;830.43
12;13;1;7;823.001
12;13;1;8;831.679
12;13;2;0;830.619
12;13;2;1;833.354
12;13;2;2;827.7
12;13;2;3;827.113
12;13;2;4;832.935
12;13;2;5;834.454
12;13;2;6;829.553
12;13;2;7;824.23
12;13;2;8;837.804
12;13;3;0;825.24
12;13;3;1;825.602
12;13;3;2;829.304
12;13;3;3;827.847
12;13;3;4;833.374
12;13;3;5;825.138
12;13;3;6;822.461
12;13;3;7;821.101
12;13;3;8;825.68
12;13;4;0;821.858
12;13;4;1;818.367
12;13;4;2;823.003
12;13;4;3;816.062
12;13;4;4;826.024
12;13;4;5;826.247
12;13;4;6;816.671
12;13;4;7;822.525
12;13;4;8;813.922
12;13;5;0;815.636
12;13;5;1;818.277
12;13;5;2;813.625
12;13;5;3;824.847
12;13;5;4;817.865
12;13;5;5;817.095
12;13;5;6;819.483
12;13;5;7;816.468
12;13;5;8;829.725
12;14;0;0;843.74
12;14;0;1;854.652
12;14;0;2;854.749
12;14;0;3;846.525
12;14;0;4;843.103
12;14;0;5;828.564
12;14;0;6;846.532
12;14;0;7;839.804
12;14;0;8;849.292
12;14;1;0;842.822
12;14;1;1;842.206
12;14;1;2;841.441
12;14;1;3;846.319
12;14;1;4;840.967
12;14;1;5;844.127
12;14;1;6;837.733
12;14;1;7;836.245
12;14;1;8;839.33
12;14;2;0;838.443
12;14;2;1;834.726
12;14;2;2;831.706
12;14;2;3;839.513
12;14;2;4;840.925
12;14;2;5;835.797
12;14;2;6;834.03
12;14;2;7;842.14
12;14;2;8;835.499
12;14;3;0;832.492
12;14;3;1;833.398
12;14;3;2;830.359
12;14;3;3;839.332
12;14;3;4;833.212
12;14;3;5;835.323
12;14;3;6;835.524
12;14;3;7;843.026
12;14;3;8;832.487
12;14;4;0;830.039
12;14;4;1;830.307
12;14;4;2;827.249
12;14;4;3;836.623
12;14;4;4;831.166
12;14;4;5;830.132
12;14;4;6;828.74
12;14;4;7;828.519
12;14;4;8;861.007
12;14;5;0;822.852
12;14;5;1;821.085
12;14;5;2;822.29
12;14;5;3;824.922
12;14;5;4;834.027
12;14;5;5;834.104
12;14;5;6;827.692
12;14;5;7;826.92
12;14;5;8;875
12;15;0;0;847.806
12;15;0;1;858.325
12;15;0;2;855.01
12;15;0;3;852.449
12;15;0;4;861.33
12;15;0;5;855.157
12;15;0;6;860.961
12;15;0;7;854.063
12;15;0;8;847.431
12;15;1;0;849.536
12;15;1;1;849.336
12;15;1;2;860.637
12;15;1;3;851.42
12;15;1;4;858.204
12;15;1;5;852.028
12;15;1;6;847.127
12;15;1;7;853.964
12;15;1;8;854.729
12;15;2;0;840.265
12;15;2;1;849.71
12;15;2;2;845.633
12;15;2;3;843.768
12;15;2;4;847.269
12;15;2;5;846.816
12;15;2;6;844.724
12;15;2;7;846.983
12;15;2;8;872.884
12;15;3;0;842.975
12;15;3;1;838.185
12;15;3;2;838.14
12;15;3;3;840.689
12;15;3;4;846.15
12;15;3;5;850.938
12;15;3;6;851.547
12;15;3;7;844.234
12;15;3;8;849.63
12;15;4;0;829.342
12;15;4;1;836.336
12;15;4;2;807.229
12;15;4;3;837.914
12;15;4;4;841.846
12;15;4;5;841.303
12;15;4;6;840.522
12;15;4;7;838.285
12;15;4;8;848.47
12;15;5;0;835.693
12;15;5;1;833.844
12;15;5;2;834.528
12;15;5;3;837.482
12;15;5;4;839.698
12;15;5;5;839.239
12;15;5;6;850.947
12;15;5;7;838.675
12;15;5;8;859.578
12;16;0;0;863.765
12;16;0;1;857.278
12;16;0;2;864.556
12;16;0;3;872.02
12;16;0;4;868.669
12;16;0;5;864.397
12;16;0;6;861.083
12;16;0;7;865.924
12;16;0;8;868.786
12;16;1;0;855.902
12;16;1;1;863.395
12;16;1;2;865.297
12;16;1;3;869.328
12;16;1;4;859.642
12;16;1;5;859.979
12;16;1;6;863.337
12;16;1;7;863.057
12;16;1;8;856.213
12;16;2;0;851.617
12;16;2;1;849.761
12;16;2;2;858.014
12;16;2;3;855.762
12;16;2;4;861.894
12;16;2;5;856.196
12;16;2;6;861.17
12;16;2;7;858.894
12;16;2;8;857.457
12;16;3;0;849.106
12;16;3;1;851.197
12;16;3;2;854.236
12;16;3;3;856.686
12;16;3;4;855.051
12;16;3;5;853.418
12;16;3;6;850.645
12;16;3;7;854.652
12;16;3;8;863.879
12;16;4;0;845.557
12;16;4;1;842.261
12;16;4;2;847.716
12;16;4;3;845.558
12;16;4;4;845.088
12;16;4;5;844.684
12;16;4;6;848.479
12;16;4;7;850.961
12;16;4;8;853.312
12;16;5;0;845.129
12;16;5;1;840.131
12;16;5;2;843.666
12;16;5;3;839.972
12;16;5;4;848.883
12;16;5;5;845.534
12;16;5;6;844.902
12;16;5;7;858.053
12;16;5;8;891
12;17;0;0;854.722
12;17;0;1;875.574
12;17;0;2;873.515
12;17;0;3;880.896
12;17;0;4;879.156
12;17;0;5;875.925
12;17;0;6;871.874
12;17;0;7;878.61
12;17;0;8;877.718
12;17;1;0;865.377
12;17;1;1;866.758
12;17;1;2;877.002
12;17;1;3;884.652
12;17;1;4;884.961
12;17;1;5;867.14
12;17;1;6;871.294
12;17;1;7;871.446
12;17;1;8;886.125
12;17;2;0;864.328
12;17;2;1;863.486
12;17;2;2;863.544
12;17;2;3;868.761
12;17;2;4;862.339
12;17;2;5;864.908
12;17;2;6;871.626
12;17;2;7;864.732
12;17;2;8;866.181
12;17;3;0;857.594
12;17;3;1;857.363
12;17;3;2;860.572
12;17;3;3;855.431
12;17;3;4;859.041
12;17;3;5;862.021
12;17;3;6;867.381
12;17;3;7;865.827
12;17;3;8;859.655
12;17;4;0;851.496
12;17;4;1;850.321
12;17;4;2;858.656
12;17;4;3;856.975
12;17;4;4;856.369
12;17;4;5;867.463
12;17;4;6;868.667
12;17;4;7;853.974
12;17;4;8;865.135
12;17;5;0;844.751
12;17;5;1;848.729
12;17;5;2;849.444
12;17;5;3;858.172
12;17;5;4;853.563
12;17;5;5;861.242
12;17;5;6;859.931
12;17;5;7;857.148
12;17;5;8;888.534
12;18;0;0;883.624
12;18;0;1;883.088
12;18;0;2;903
12;18;0;3;885.718
12;18;0;4;884.461
12;18;0;5;896.273
12;18;0;6;881.147
12;18;0;7;898.774
12;18;0;8;901.447
12;18;1;0;880.913
12;18;1;1;881.74
12;18;1;2;875.421
12;18;1;3;873.926
12;18;1;4;900.736
12;18;1;5;877.66
12;18;1;6;887.462
12;18;1;7;883.639
12;18;1;8;871.246
12;18;2;0;874.6
12;18;2;1;876.574
12;18;2;2;869.001
12;18;2;3;871.158
12;18;2;4;888.877
12;18;2;5;881.641
12;18;2;6;880.507
12;18;2;7;881.59
12;18;2;8;908
12;18;3;0;863.68
12;18;3;1;864.035
12;18;3;2;871.566
12;18;3;3;867.916
12;18;3;4;867.137
12;18;3;5;863.621
12;18;3;6;878.384
12;18;3;7;876.497
12;18;3;8;881.431
12;18;4;0;859.911
12;18;4;1;868.833
12;18;4;2;871.217
12;18;4;3;870.589
12;18;4;4;865.114
12;18;4;5;865.294
12;18;4;6;870.773
12;18;4;7;870.062
12;18;4;8;873.156
12;18;5;0;856.589
12;18;5;1;858.745
12;18;5;2;859.935
12;18;5;3;866.049
12;18;5;4;872.265
12;18;5;5;871.908
12;18;5;6;869.168
12;18;5;7;873.912
12;18;5;8;885.932
12;19;0;0;894.373
12;19;0;1;894.642
12;19;0;2;909
12;19;0;3;913
12;19;0;4;905.312
12;19;0;5;909.647
12;19;0;6;910.189
12;19;0;7;899.967
12;19;0;8;919
12;19;1;0;894.208
12;19;1;1;896.84
12;19;1;2;909
12;19;1;3;894.196
12;19;1;4;910.01
12;19;1;5;905.443
12;19;1;6;909.044
12;19;1;7;890.032
12;19;1;8;885.417
12;19;2;0;887.722
12;19;2;1;888.224
12;19;2;2;883.728
12;19;2;3;901.699
12;19;2;4;884.512
12;19;2;5;896.76
12;19;2;6;891.3
12;19;2;7;890.653
12;19;2;8;919
12;19;3;0;876.726
12;19;3;1;879.892
12;19;3;2;884.085
12;19;3;3;882.81
12;19;3;4;878.462
12;19;3;5;888.686
12;19;3;6;891.852
12;19;3;7;888.803
12;19;3;8;891.746
12;19;4;0;872.193
12;19;4;1;880.522
12;19;4;2;878.621
12;19;4;3;886.642
12;19;4;4;880.275
12;19;4;5;877.549
12;19;4;6;887.653
12;19;4;7;881.192
12;19;4;8;907.753
12;19;5;0;865.776
12;19;5;1;868.333
12;19;5;2;872.334
12;19;5;3;903.465
12;19;5;4;900.239
12;19;5;5;889.381
12;19;5;6;880.756
12;19;5;7;881.878
12;19;5;8;908.839
12;20;0;0;914
12;20;0;1;918
12;20;0;2;920
12;20;0;3;922
12;20;0;4;922
12;20;0;5;924
12;20;0;6;924
12;20;0;7;928
12;20;0;8;930
12;20;1;0;914
12;20;1;1;913.89
12;20;1;2;920
12;20;1;3;922
12;20;1;4;922
12;20;1;5;924
12;20;1;6;924
12;20;1;7;928
12;20;1;8;916.913
12;20;2;0;898.738
12;20;2;1;908.704
12;20;2;2;899.321
12;20;2;3;921
12;20;2;4;907.794
12;20;2;5;906.578
12;20;2;6;924
12;20;2;7;904.107
12;20;2;8;931
12;20;3;0;889.257
12;20;3;1;884.79
12;20;3;2;890.438
12;20;3;3;898.782
12;20;3;4;904.17
12;20;3;5;901.767
12;20;3;6;896.061
12;20;3;7;899.799
12;20;3;8;910.734
12;20;4;0;880.136
12;20;4;1;880.82
12;20;4;2;878.316
12;20;4;3;886.203
12;20;4;4;890.365
12;20;4;5;886.047
12;20;4;6;887.794
12;20;4;7;890.798
12;20;4;8;909.977
12;20;5;0;874.54
12;20;5;1;871.992
12;20;5;2;876.678
12;20;5;3;904.407
12;20;5;4;897.584
12;20;5;5;889.89
12;20;5;6;883.312
12;20;5;7;883.875
12;20;5;8;931
13;0;0;0;742.71
13;0;0;1;739.528
13;0;0;2;735.708
13;0;0;3;735.227
13;0;0;4;729.202
13;0;0;5;725.845
13;0;0;6;719.601
13;0;0;7;715.113
13;0;0;8;713.082
13;0;1;0;739.769
13;0;1;1;736.441
13;0;1;2;732.05
13;0;1;3;728.292
13;0;1;4;725.571
13;0;1;5;718.678
13;0;1;6;718.767
13;0;1;7;708.14
13;0;1;8;708.543
13;0;2;0;733.491
13;0;2;1;734.095
13;0;2;2;728.669
13;0;2;3;722.972
13;0;2;4;719.786
13;0;2;5;716.699
13;0;2;6;711.115
13;0;2;7;707.636
13;0;2;8;710.625
13;0;3;0;729.246
13;0;3;1;723.879
13;0;3;2;728.163
13;0;3;3;723.608
13;0;3;4;713.819
13;0;3;5;708.938
13;0;3;6;708.195
13;0;3;7;700.311
13;0;3;8;701.867
13;0;4;0;730.812
13;0;4;1;720.857
13;0;4;2;721.308
13;0;4;3;740.129
13;0;4;4;729.671
13;0;4;5;710.953
13;0;4;6;715.961
13;0;4;7;702.018
13;0;4;8;707.93
13;0;5;0;735.168
13;0;5;1;716.917
13;0;5;2;733.272
13;0;5;3;743.033
13;0;5;4;768.241
13;0;5;5;759.445
13;0;5;6;735.961
13;0;5;7;719.718
13;0;5;8;712.655
13;1;0;0;742.649
13;1;0;1;740.47
13;1;0;2;735.991
13;1;0;3;734.358
13;1;0;4;728.798
13;1;0;5;725.216
13;1;0;6;722.74
13;1;0;7;719.592
13;1;0;8;716.162
13;1;1;0;739.427
13;1;1;1;735.173
13;1;1;2;735.444
13;1;1;3;731.751
13;1;1;4;726.624
13;1;1;5;725.497
13;1;1;6;727.17
13;1;1;7;722.803
13;1;1;8;710.924
13;1;2;0;740.722
13;1;2;1;732.834
13;1;2;2;734.217
13;1;2;3;731.027
13;1;2;4;732.032
13;1;2;5;717.479
13;1;2;6;722.094
13;1;2;7;710.129
13;1;2;8;709.789
13;1;3;0;741.388
13;1;3;1;741.039
13;1;3;2;732.205
13;1;3;3;729.106
13;1;3;4;747.968
13;1;3;5;728.368
13;1;3;6;711.625
13;1;3;7;713.408
13;1;3;8;717.005
13;1;4;0;739.401
13;1;4;1;736.762
13;1;4;2;739.671
13;1;4;3;740.28
13;1;4;4;753.535
13;1;4;5;740.45
13;1;4;6;716.285
13;1;4;7;713.308
13;1;4;8;711.622
13;1;5;0;739.326
13;1;5;1;732.166
13;1;5;2;755.04
13;1;5;3;759.69
13;1;5;4;757.732
13;1;5;5;776.552
13;1;5;6;771.097
13;1;5;7;726.226
13;1;5;8;717.126
13;2;0;0;748.201
13;2;0;1;750.109
13;2;0;2;744.739
13;2;0;3;744.099
13;2;0;4;738.881
13;2;0;5;731.439
13;2;0;6;733.319
13;2;0;7;722.199
13;2;0;8;729.414
13;2;1;0;745.316
13;2;1;1;752.711
13;2;1;2;750.46
13;2;1;3;753.8
13;2;1;4;734.647
13;2;1;5;735.567
