t;iL;iG;iSd;slope
12;0;4;8;679.232
12;0;5;0;667.971
12;0;5;1;664.48
12;0;5;2;700.179
12;0;5;3;687.731
12;0;5;4;704.849
12;0;5;5;702.026
12;0;5;6;663.576
12;0;5;7;649.688
12;0;5;8;673.125
12;1;0;0;673.146
12;1;0;1;672.796
12;1;0;2;667.735
12;1;0;3;662.301
12;1;0;4;658.982
12;1;0;5;654.52
12;1;0;6;650.226
12;1;0;7;650.634
12;1;0;8;653.293
12;1;1;0;674.438
12;1;1;1;668.559
12;1;1;2;665.986
12;1;1;3;661.696
12;1;1;4;656.101
12;1;1;5;654.783
12;1;1;6;655.25
12;1;1;7;641.47
12;1;1;8;653.646
12;1;2;0;669.458
12;1;2;1;664.648
12;1;2;2;658.539
12;1;2;3;671.002
12;1;2;4;650.096
12;1;2;5;643.535
12;1;2;6;652.387
12;1;2;7;646.687
12;1;2;8;651.54
12;1;3;0;674.043
12;1;3;1;669.177
12;1;3;2;666.689
12;1;3;3;662.01
12;1;3;4;662.321
12;1;3;5;656.447
12;1;3;6;652.071
12;1;3;7;648.331
12;1;3;8;672.543
12;1;4;0;678.722
12;1;4;1;679.603
12;1;4;2;667.597
12;1;4;3;674.467
12;1;4;4;667.893
12;1;4;5;666.314
12;1;4;6;663.242
12;1;4;7;653.899
12;1;4;8;672.583
12;1;5;0;677.384
12;1;5;1;689.484
12;1;5;2;693.848
12;1;5;3;693.71
12;1;5;4;715
12;1;5;5;681.649
12;1;5;6;659.065
12;1;5;7;673.503
12;1;5;8;715
12;2;0;0;685.586
12;2;0;1;686.543
12;2;0;2;690.117
12;2;0;3;672.058
12;2;0;4;665.296
12;2;0;5;664.287
12;2;0;6;663.127
12;2;0;7;655.904
12;2;0;8;669.671
12;2;1;0;691.783
12;2;1;1;683.177
12;2;1;2;677.494
12;2;1;3;673.687
12;2;1;4;667.351
12;2;1;5;674.404
12;2;1;6;660.37
12;2;1;7;644.167
12;2;1;8;672.206
12;2;2;0;696.916
12;2;2;1;689.705
12;2;2;2;671.864
12;2;2;3;676.951
12;2;2;4;677.655
12;2;2;5;675.194
12;2;2;6;662.243
12;2;2;7;658.573
12;2;2;8;656.684
12;2;3;0;689.898
12;2;3;1;688.013
12;2;3;2;688.284
12;2;3;3;672.54
12;2;3;4;668.207
12;2;3;5;678.815
12;2;3;6;671.455
12;2;3;7;659.218
12;2;3;8;678.377
12;2;4;0;686.257
12;2;4;1;690.29
12;2;4;2;680.852
12;2;4;3;686.242
12;2;4;4;677.106
12;2;4;5;678.835
12;2;4;6;669.31
12;2;4;7;668.388
12;2;4;8;706.585
12;2;5;0;697.891
12;2;5;1;689.195
12;2;5;2;696.737
12;2;5;3;709.195
12;2;5;4;714.734
12;2;5;5;699.071
12;2;5;6;687.628
12;2;5;7;667.278
12;2;5;8;729
12;3;0;0;688.9
12;3;0;1;694.907
12;3;0;2;692.015
12;3;0;3;691.842
12;3;0;4;695.687
12;3;0;5;675.582
12;3;0;6;677.204
12;3;0;7;678.949
12;3;0;8;698.501
12;3;1;0;706.789
12;3;1;1;704.445
12;3;1;2;707.534
12;3;1;3;693.21
12;3;1;4;683.465
12;3;1;5;678.062
12;3;1;6;678.34
12;3;1;7;681.502
12;3;1;8;693.309
12;3;2;0;713.614
12;3;2;1;696.93
12;3;2;2;693.409
12;3;2;3;685.208
12;3;2;4;695.756
12;3;2;5;690.179
12;3;2;6;683.599
12;3;2;7;678.934
12;3;2;8;690.004
12;3;3;0;711.227
12;3;3;1;703.597
12;3;3;2;708.491
12;3;3;3;694.389
12;3;3;4;699.396
12;3;3;5;691.315
12;3;3;6;693.805
12;3;3;7;678.372
12;3;3;8;675.616
12;3;4;0;713.535
12;3;4;1;715.515
12;3;4;2;699.605
12;3;4;3;698.478
12;3;4;4;691.702
12;3;4;5;690.692
12;3;4;6;684.047
12;3;4;7;685.216
12;3;4;8;702.156
12;3;5;0;708.12
12;3;5;1;714.059
12;3;5;2;702.738
12;3;5;3;708.31
12;3;5;4;716.501
12;3;5;5;716.367
12;3;5;6;696.129
12;3;5;7;682.974
12;3;5;8;716.242
12;4;0;0;722.02
12;4;0;1;718.984
12;4;0;2;720.676
12;4;0;3;711.51
12;4;0;4;705.063
12;4;0;5;701
12;4;0;6;682.438
12;4;0;7;686.12
12;4;0;8;696.209
12;4;1;0;722.301
12;4;1;1;721.257
12;4;1;2;716.082
12;4;1;3;712.971
12;4;1;4;704.542
12;4;1;5;699.782
12;4;1;6;701.844
12;4;1;7;696.374
12;4;1;8;691.969
12;4;2;0;735.063
12;4;2;1;730.687
12;4;2;2;723.576
12;4;2;3;711.559
12;4;2;4;709.957
12;4;2;5;701.271
12;4;2;6;702.354
12;4;2;7;690.764
12;4;2;8;691.889
12;4;3;0;719.816
12;4;3;1;728.666
12;4;3;2;725.793
12;4;3;3;721.96
12;4;3;4;707.17
12;4;3;5;714.292
12;4;3;6;694.744
12;4;3;7;703.863
12;4;3;8;699.292
12;4;4;0;734.663
12;4;4;1;733.814
12;4;4;2;725.002
12;4;4;3;716.937
12;4;4;4;708.927
12;4;4;5;695.208
12;4;4;6;711.264
12;4;4;7;703.654
12;4;4;8;697.763
12;4;5;0;721.451
12;4;5;1;728.85
12;4;5;2;720.06
12;4;5;3;720.786
12;4;5;4;720.741
12;4;5;5;711.076
12;4;5;6;703.494
12;4;5;7;713.485
12;4;5;8;735.417
12;5;0;0;740.274
12;5;0;1;739.496
12;5;0;2;720.847
12;5;0;3;736.252
12;5;0;4;723.666
12;5;0;5;720.624
12;5;0;6;716.74
12;5;0;7;713.017
12;5;0;8;736.208
12;5;1;0;730.55
12;5;1;1;741.924
12;5;1;2;731.348
12;5;1;3;720.845
12;5;1;4;717.854
12;5;1;5;721.607
12;5;1;6;717.373
12;5;1;7;717.784
12;5;1;8;719.951
12;5;2;0;737.111
12;5;2;1;738.656
12;5;2;2;736.448
12;5;2;3;726.282
12;5;2;4;735.292
12;5;2;5;723.178
12;5;2;6;714.732
12;5;2;7;699.89
12;5;2;8;718.957
12;5;3;0;741.543
12;5;3;1;730.998
12;5;3;2;733.59
12;5;3;3;727.285
12;5;3;4;729.516
12;5;3;5;717.704
12;5;3;6;722.479
12;5;3;7;716.037
12;5;3;8;722.863
12;5;4;0;745.247
12;5;4;1;738.639
12;5;4;2;735.67
12;5;4;3;727.195
12;5;4;4;724.799
12;5;4;5;724.489
12;5;4;6;712.649
12;5;4;7;725.663
12;5;4;8;726.433
12;5;5;0;743.933
12;5;5;1;737.216
12;5;5;2;742.096
12;5;5;3;730.688
12;5;5;4;719.864
12;5;5;5;725.66
12;5;5;6;717.012
12;5;5;7;711.383
12;5;5;8;754.247
12;6;0;0;756.327
12;6;0;1;752.11
12;6;0;2;753.462
12;6;0;3;746.475
12;6;0;4;740.78
12;6;0;5;734.577
12;6;0;6;725.372
12;6;0;7;727.177
12;6;0;8;730.27
12;6;1;0;751.231
12;6;1;1;756.261
12;6;1;2;751.793
12;6;1;3;744.356
12;6;1;4;741.356
12;6;1;5;741.209
12;6;1;6;729.841
12;6;1;7;733.067
12;6;1;8;737.581
12;6;2;0;752.73
12;6;2;1;750.475
12;6;2;2;747.262
12;6;2;3;740.242
12;6;2;4;740.644
12;6;2;5;742.461
12;6;2;6;730.076
12;6;2;7;730.021
12;6;2;8;724.08
12;6;3;0;751.103
12;6;3;1;749.76
12;6;3;2;750.852
12;6;3;3;747.054
12;6;3;4;745.497
12;6;3;5;730.754
12;6;3;6;732.115
12;6;3;7;721.459
12;6;3;8;744.65
12;6;4;0;747.359
12;6;4;1;758.953
12;6;4;2;744.738
12;6;4;3;739.591
12;6;4;4;738.77
12;6;4;5;731.816
12;6;4;6;735.076
12;6;4;7;731.002
12;6;4;8;730.722
12;6;5;0;746.763
12;6;5;1;750.48
12;6;5;2;746.501
12;6;5;3;741.816
12;6;5;4;744.103
12;6;5;5;731.679
12;6;5;6;739.792
12;6;5;7;735.851
12;6;5;8;765.94
12;7;0;0;766.582
12;7;0;1;759.284
12;7;0;2;762.923
12;7;0;3;753.779
12;7;0;4;754.245
12;7;0;5;754.483
12;7;0;6;747.297
12;7;0;7;749.458
12;7;0;8;752.477
12;7;1;0;772.029
12;7;1;1;766.286
12;7;1;2;765.851
12;7;1;3;754.904
12;7;1;4;756.618
12;7;1;5;754.382
12;7;1;6;754.946
12;7;1;7;748.401
12;7;1;8;752.328
12;7;2;0;764.511
12;7;2;1;771.52
12;7;2;2;757.739
12;7;2;3;755.964
12;7;2;4;750.14
12;7;2;5;747.582
12;7;2;6;747.008
12;7;2;7;746.764
12;7;2;8;751.359
12;7;3;0;770.29
12;7;3;1;769.266
12;7;3;2;760.839
12;7;3;3;754.124
12;7;3;4;753.299
12;7;3;5;759.688
12;7;3;6;752.137
12;7;3;7;742.441
12;7;3;8;745.584
12;7;4;0;760.739
12;7;4;1;766.742
12;7;4;2;758.061
12;7;4;3;753.711
12;7;4;4;753.864
12;7;4;5;753.145
12;7;4;6;745.85
12;7;4;7;742.682
12;7;4;8;756.981
12;7;5;0;764.752
12;7;5;1;761.754
12;7;5;2;760.342
12;7;5;3;761.965
12;7;5;4;754.502
12;7;5;5;749.243
12;7;5;6;751.518
12;7;5;7;741.642
12;7;5;8;771.29
12;8;0;0;784.072
12;8;0;1;777.396
12;8;0;2;775.148
12;8;0;3;772.839
12;8;0;4;771.562
12;8;0;5;757.983
12;8;0;6;763.897
12;8;0;7;757.142
12;8;0;8;758.085
12;8;1;0;784.505
12;8;1;1;781.957
12;8;1;2;775.307
12;8;1;3;773.635
12;8;1;4;770.329
12;8;1;5;760.898
12;8;1;6;761.486
12;8;1;7;754.844
12;8;1;8;760.855
12;8;2;0;780.408
12;8;2;1;774.45
12;8;2;2;782.067
12;8;2;3;777.126
12;8;2;4;771.998
12;8;2;5;769.997
12;8;2;6;763.007
12;8;2;7;753.162
12;8;2;8;757.19
12;8;3;0;775.772
12;8;3;1;772.46
12;8;3;2;771.462
12;8;3;3;771.608
12;8;3;4;768.889
12;8;3;5;758.671
12;8;3;6;763.685
12;8;3;7;757.914
12;8;3;8;754.967
12;8;4;0;775.457
12;8;4;1;771.503
12;8;4;2;771.915
12;8;4;3;768.224
12;8;4;4;763.22
12;8;4;5;763.636
12;8;4;6;757.24
12;8;4;7;756.915
12;8;4;8;768.108
12;8;5;0;772.03
12;8;5;1;767.963
12;8;5;2;766.652
12;8;5;3;763.549
12;8;5;4;761.665
12;8;5;5;753.95
12;8;5;6;766.045
12;8;5;7;771.348
12;8;5;8;800.234
12;9;0;0;794.055
12;9;0;1;790.926
12;9;0;2;784.266
12;9;0;3;782.45
12;9;0;4;785.023
12;9;0;5;783.824
12;9;0;6;781.138
12;9;0;7;764.444
12;9;0;8;776.256
12;9;1;0;790.994
12;9;1;1;784.666
12;9;1;2;792.529
12;9;1;3;782.553
12;9;1;4;781.416
12;9;1;5;777.053
12;9;1;6;776.377
12;9;1;7;773.68
12;9;1;8;770.575
12;9;2;0;790.577
12;9;2;1;780.351
12;9;2;2;783.357
12;9;2;3;786.445
12;9;2;4;780.323
12;9;2;5;774.606
12;9;2;6;767.363
12;9;2;7;766.172
12;9;2;8;779.407
12;9;3;0;791.369
12;9;3;1;778.983
12;9;3;2;778.324
12;9;3;3;779.194
12;9;3;4;776.119
12;9;3;5;769.252
12;9;3;6;773.394
12;9;3;7;773.021
12;9;3;8;771.886
12;9;4;0;783.767
12;9;4;1;787.02
12;9;4;2;776.338
12;9;4;3;779.819
12;9;4;4;768.696
12;9;4;5;770.471
12;9;4;6;782.052
12;9;4;7;766.889
12;9;4;8;760.533
12;9;5;0;781.348
12;9;5;1;784.524
12;9;5;2;774.913
12;9;5;3;772.945
12;9;5;4;768.149
12;9;5;5;768.415
12;9;5;6;765.818
12;9;5;7;768.712
12;9;5;8;799.422
12;10;0;0;800.558
12;10;0;1;804.081
12;10;0;2;806.76
12;10;0;3;803.843
12;10;0;4;797.853
12;10;0;5;788.002
12;10;0;6;793.517
12;10;0;7;776.062
12;10;0;8;791.759
12;10;1;0;804.022
12;10;1;1;802.271
12;10;1;2;794.407
12;10;1;3;792.43
12;10;1;4;791.443
12;10;1;5;789.352
12;10;1;6;789.237
12;10;1;7;785.362
12;10;1;8;784.972
12;10;2;0;797.816
12;10;2;1;801.884
12;10;2;2;798.365
12;10;2;3;790.691
12;10;2;4;788.364
12;10;2;5;784.716
12;10;2;6;787.01
12;10;2;7;787.371
12;10;2;8;786.256
12;10;3;0;795.239
12;10;3;1;795.252
12;10;3;2;793.275
12;10;3;3;789.125
12;10;3;4;791.717
12;10;3;5;782.511
12;10;3;6;789.093
12;10;3;7;787.012
12;10;3;8;793.681
12;10;4;0;793.125
12;10;4;1;788.791
12;10;4;2;788.827
12;10;4;3;784.962
12;10;4;4;782.495
12;10;4;5;789.341
12;10;4;6;780.113
12;10;4;7;781.163
12;10;4;8;783.868
12;10;5;0;785.231
12;10;5;1;787.45
12;10;5;2;787.976
12;10;5;3;785.61
12;10;5;4;783.992
12;10;5;5;784.834
12;10;5;6;781.276
12;10;5;7;770.619
12;10;5;8;789.818
12;11;0;0;816.335
12;11;0;1;810.595
12;11;0;2;814.504
12;11;0;3;804.655
12;11;0;4;800.933
12;11;0;5;807.47
12;11;0;6;793.649
12;11;0;7;802.647
12;11;0;8;815.654
12;11;1;0;812.145
12;11;1;1;808.297
12;11;1;2;807.353
12;11;1;3;805.892
12;11;1;4;802.928
12;11;1;5;801.062
12;11;1;6;800.077
12;11;1;7;792.191
12;11;1;8;800.672
12;11;2;0;807.651
12;11;2;1;802.393
12;11;2;2;807.828
12;11;2;3;799.102
12;11;2;4;802.805
12;11;2;5;792.196
12;11;2;6;799.443
12;11;2;7;794.709
12;11;2;8;803.16
12;11;3;0;804.027
12;11;3;1;805.431
12;11;3;2;804.394
12;11;3;3;802.787
12;11;3;4;798.453
12;11;3;5;796.013
12;11;3;6;797.481
12;11;3;7;792.104
12;11;3;8;809.283
12;11;4;0;801.865
12;11;4;1;801.031
12;11;4;2;798.409
12;11;4;3;800.222
12;11;4;4;797.604
12;11;4;5;789.429
12;11;4;6;789.931
12;11;4;7;793.452
12;11;4;8;793.974
12;11;5;0;795.154
12;11;5;1;799.817
12;11;5;2;797.233
12;11;5;3;792.788
12;11;5;4;797.97
12;11;5;5;789.101
12;11;5;6;788.718
12;11;5;7;787.967
12;11;5;8;800.89
12;12;0;0;824.779
12;12;0;1;819.588
12;12;0;2;817.713
12;12;0;3;817.168
12;12;0;4;820.54
12;12;0;5;818.596
12;12;0;6;813.816
12;12;0;7;806.51
12;12;0;8;810.414
12;12;1;0;822.412
12;12;1;1;822.039
12;12;1;2;814.428
12;12;1;3;814.649
12;12;1;4;812.032
12;12;1;5;819.579
12;12;1;6;815.272
12;12;1;7;805.782
12;12;1;8;815.67
12;12;2;0;813.886
12;12;2;1;812.797
12;12;2;2;811.134
12;12;2;3;809.073
12;12;2;4;812.9
12;12;2;5;809.557
12;12;2;6;808.484
12;12;2;7;808.67
12;12;2;8;811.651
12;12;3;0;809.681
12;12;3;1;808.147
12;12;3;2;805.605
12;12;3;3;809.509
12;12;3;4;803.933
12;12;3;5;798.448
12;12;3;6;806.568
12;12;3;7;804.899
12;12;3;8;790.195
12;12;4;0;802.013
12;12;4;1;805.604
12;12;4;2;806.913
12;12;4;3;803.531
12;12;4;4;804.155
12;12;4;5;803.721
12;12;4;6;793.331
12;12;4;7;803.467
12;12;4;8;797.386
12;12;5;0;802.648
12;12;5;1;803.657
12;12;5;2;804.616
12;12;5;3;800.196
12;12;5;4;798.483
12;12;5;5;799.385
12;12;5;6;795.095
12;12;5;7;794.058
12;12;5;8;817.049
12;13;0;0;831.785
12;13;0;1;833.167
12;13;0;2;823.642
12;13;0;3;838.468
12;13;0;4;821.71
12;13;0;5;831.289
12;13;0;6;821.698
12;13;0;7;825.609
12;13;0;8;825.037
12;13;1;0;825.86
12;13;1;1;830.757
12;13;1;2;828.959
12;13;1;3;830.741
12;13;1;4;819.148
12;13;1;5;828.339
12;13;1;6;818.628
12;13;1;7;820.804
12;13;1;8;829.081
12;13;2;0;826.918
12;13;2;1;824.505
12;13;2;2;820.554
12;13;2;3;823.081
12;13;2;4;823.609
12;13;2;5;817.939
12;13;2;6;823.397
12;13;2;7;812.536
12;13;2;8;840.791
12;13;3;0;816.962
12;13;3;1;816.111
12;13;3;2;813.363
12;13;3;3;819.473
12;13;3;4;820.226
12;13;3;5;814.095
12;13;3;6;818.633
12;13;3;7;815.66
12;13;3;8;811.593
12;13;4;0;814.374
12;13;4;1;813.876
12;13;4;2;813.872
12;13;4;3;812.74
12;13;4;4;810.751
12;13;4;5;818.046
12;13;4;6;817.842
12;13;4;7;813.171
12;13;4;8;870
12;13;5;0;808.534
12;13;5;1;807.494
12;13;5;2;813.3
12;13;5;3;810.029
12;13;5;4;809.136
12;13;5;5;805.07
12;13;5;6;811.055
12;13;5;7;812.816
12;13;5;8;842.421
12;14;0;0;841.756
12;14;0;1;836.587
12;14;0;2;841.993
12;14;0;3;852.024
12;14;0;4;842.335
12;14;0;5;839.543
12;14;0;6;832.534
12;14;0;7;832.71
12;14;0;8;841.022
12;14;1;0;836.181
12;14;1;1;835.748
12;14;1;2;830.433
12;14;1;3;835.463
12;14;1;4;833.786
12;14;1;5;835.191
12;14;1;6;826.398
12;14;1;7;837.787
12;14;1;8;846.742
12;14;2;0;830.882
12;14;2;1;830.528
12;14;2;2;829.965
12;14;2;3;833.094
12;14;2;4;830.279
12;14;2;5;827.446
12;14;2;6;834.95
12;14;2;7;828.508
12;14;2;8;832.817
12;14;3;0;824.695
12;14;3;1;825.204
12;14;3;2;821.544
12;14;3;3;824.948
12;14;3;4;825.753
12;14;3;5;820.597
12;14;3;6;823.923
12;14;3;7;821.787
12;14;3;8;829.349
12;14;4;0;818.955
12;14;4;1;821.921
12;14;4;2;826.158
12;14;4;3;824.155
12;14;4;4;814.527
12;14;4;5;830.648
12;14;4;6;820.11
12;14;4;7;825.422
12;14;4;8;828.287
12;14;5;0;816.912
12;14;5;1;814.73
12;14;5;2;820.985
12;14;5;3;816.211
12;14;5;4;813.453
12;14;5;5;816.702
12;14;5;6;820.839
12;14;5;7;820.926
12;14;5;8;829.14
12;15;0;0;846.203
12;15;0;1;844.359
12;15;0;2;847.263
12;15;0;3;849.089
12;15;0;4;872.045
12;15;0;5;845.395
12;15;0;6;850.78
12;15;0;7;841.669
12;15;0;8;874.875
12;15;1;0;840.668
12;15;1;1;844.453
12;15;1;2;853.042
12;15;1;3;840.972
12;15;1;4;846.666
12;15;1;5;849.681
12;15;1;6;841.274
12;15;1;7;846.77
12;15;1;8;849.576
12;15;2;0;837.553
12;15;2;1;835.103
12;15;2;2;837.531
12;15;2;3;843.313
12;15;2;4;832.577
12;15;2;5;840.61
12;15;2;6;841.985
12;15;2;7;845.284
12;15;2;8;858.867
12;15;3;0;833.83
12;15;3;1;834.854
12;15;3;2;834.919
12;15;3;3;839.167
12;15;3;4;840.558
12;15;3;5;838.003
12;15;3;6;838.579
12;15;3;7;828.147
12;15;3;8;847.725
12;15;4;0;830.232
12;15;4;1;830.616
12;15;4;2;826.969
12;15;4;3;829.683
12;15;4;4;838.967
12;15;4;5;834.617
12;15;4;6;829.525
12;15;4;7;833.186
12;15;4;8;843.476
12;15;5;0;822.862
12;15;5;1;823.327
12;15;5;2;829.003
12;15;5;3;825.524
12;15;5;4;829.373
12;15;5;5;825.548
12;15;5;6;827.361
12;15;5;7;830.664
12;15;5;8;883
12;16;0;0;851.064
12;16;0;1;852.213
12;16;0;2;851.103
12;16;0;3;868.735
12;16;0;4;865.349
12;16;0;5;867.262
12;16;0;6;857.555
12;16;0;7;852.34
12;16;0;8;862.124
12;16;1;0;848.634
12;16;1;1;847.417
12;16;1;2;851.495
12;16;1;3;854.197
12;16;1;4;854.47
12;16;1;5;852.664
12;16;1;6;856.287
12;16;1;7;860.043
12;16;1;8;857.205
12;16;2;0;842.452
12;16;2;1;841.058
12;16;2;2;851.592
12;16;2;3;849.079
12;16;2;4;852.24
12;16;2;5;844.541
12;16;2;6;850.131
12;16;2;7;857.145
12;16;2;8;849.888
12;16;3;0;840.423
12;16;3;1;839.138
12;16;3;2;842.069
12;16;3;3;841.939
12;16;3;4;847.933
12;16;3;5;844.505
12;16;3;6;845.843
12;16;3;7;847.081
12;16;3;8;844.761
12;16;4;0;834.547
12;16;4;1;836.015
12;16;4;2;837.557
12;16;4;3;838.648
12;16;4;4;840.568
12;16;4;5;847.11
12;16;4;6;845.752
12;16;4;7;844.968
12;16;4;8;850.538
12;16;5;0;831.548
12;16;5;1;831.38
12;16;5;2;836.173
12;16;5;3;836.396
12;16;5;4;838.822
12;16;5;5;834.312
12;16;5;6;835.792
12;16;5;7;838.601
12;16;5;8;891
12;17;0;0;864.122
12;17;0;1;869.006
12;17;0;2;867.861
12;17;0;3;867.789
12;17;0;4;861.545
12;17;0;5;865.602
12;17;0;6;880.622
12;17;0;7;870.983
12;17;0;8;869.415
12;17;1;0;864.511
12;17;1;1;855.864
12;17;1;2;867.516
12;17;1;3;860.804
12;17;1;4;865.131
12;17;1;5;861.452
12;17;1;6;869.015
12;17;1;7;869.276
12;17;1;8;881.296
12;17;2;0;852.375
12;17;2;1;855.864
12;17;2;2;859.396
12;17;2;3;863.16
12;17;2;4;859.906
12;17;2;5;855.763
12;17;2;6;863.81
12;17;2;7;856.228
12;17;2;8;855.522
12;17;3;0;847.589
12;17;3;1;848.129
12;17;3;2;849.448
12;17;3;3;857.299
12;17;3;4;858.443
12;17;3;5;853.93
12;17;3;6;855.429
12;17;3;7;858.386
12;17;3;8;853.044
12;17;4;0;843.535
12;17;4;1;848.394
12;17;4;2;851.951
12;17;4;3;847.872
12;17;4;4;849.675
12;17;4;5;855.507
12;17;4;6;847.49
12;17;4;7;846.269
12;17;4;8;844.748
12;17;5;0;843.654
12;17;5;1;847.839
12;17;5;2;845.177
12;17;5;3;848.384
12;17;5;4;853.123
12;17;5;5;847.142
12;17;5;6;843.904
12;17;5;7;859.791
12;17;5;8;880.778
12;18;0;0;897
12;18;0;1;873.886
12;18;0;2;866.526
12;18;0;3;877.814
12;18;0;4;879.689
12;18;0;5;893.357
12;18;0;6;872.559
12;18;0;7;893.209
12;18;0;8;882.592
12;18;1;0;869.067
12;18;1;1;872.146
12;18;1;2;876.69
12;18;1;3;870.419
12;18;1;4;866.652
12;18;1;5;877.105
12;18;1;6;895.477
12;18;1;7;878.281
12;18;1;8;866.235
12;18;2;0;860.496
12;18;2;1;859.405
12;18;2;2;862.769
12;18;2;3;865.76
12;18;2;4;873.821
12;18;2;5;874.78
12;18;2;6;876.175
12;18;2;7;875.363
12;18;2;8;868.907
12;18;3;0;860.873
12;18;3;1;860.205
12;18;3;2;859.557
12;18;3;3;868.857
12;18;3;4;866.538
12;18;3;5;866.439
12;18;3;6;865.43
12;18;3;7;867.992
12;18;3;8;877.805
12;18;4;0;845.165
12;18;4;1;848.768
12;18;4;2;862.668
12;18;4;3;857.747
12;18;4;4;869.547
12;18;4;5;867.918
12;18;4;6;866.188
12;18;4;7;863.758
12;18;4;8;875.626
12;18;5;0;857.987
12;18;5;1;854.08
12;18;5;2;854.32
12;18;5;3;833.823
12;18;5;4;861.207
12;18;5;5;858.026
12;18;5;6;868.983
12;18;5;7;868.378
12;18;5;8;894.762
12;19;0;0;875.559
12;19;0;1;895.214
12;19;0;2;883.877
12;19;0;3;892.009
12;19;0;4;890.366
12;19;0;5;895.576
12;19;0;6;891.227
12;19;0;7;899.489
12;19;0;8;919
12;19;1;0;886.065
12;19;1;1;877.308
12;19;1;2;881.13
12;19;1;3;878.979
12;19;1;4;883.747
12;19;1;5;886.218
12;19;1;6;898.386
12;19;1;7;886.051
12;19;1;8;919
12;19;2;0;869.288
12;19;2;1;867.322
12;19;2;2;890.163
12;19;2;3;878.273
12;19;2;4;888.015
12;19;2;5;884.675
12;19;2;6;890.018
12;19;2;7;876.417
12;19;2;8;898.274
12;19;3;0;870.095
12;19;3;1;866.58
12;19;3;2;865.387
12;19;3;3;878.071
12;19;3;4;877.651
12;19;3;5;879.288
12;19;3;6;873.006
12;19;3;7;874.907
12;19;3;8;899.579
12;19;4;0;862.079
12;19;4;1;865.117
12;19;4;2;866.95
12;19;4;3;866.107
12;19;4;4;873.093
12;19;4;5;872.516
12;19;4;6;864.765
12;19;4;7;879.794
12;19;4;8;875.557
12;19;5;0;866.42
12;19;5;1;865.774
12;19;5;2;862.419
12;19;5;3;865.902
12;19;5;4;872.814
12;19;5;5;868.625
12;19;5;6;879.298
12;19;5;7;871.252
12;19;5;8;919
12;20;0;0;914
12;20;0;1;918
12;20;0;2;920
12;20;0;3;922
12;20;0;4;922
12;20;0;5;924
12;20;0;6;924
12;20;0;7;928
12;20;0;8;930
12;20;1;0;908.407
12;20;1;1;897.188
12;20;1;2;912.739
12;20;1;3;922
12;20;1;4;922
12;20;1;5;924
12;20;1;6;924
12;20;1;7;925.195
12;20;1;8;930
12;20;2;0;880.238
12;20;2;1;907.753
12;20;2;2;920
12;20;2;3;921
12;20;2;4;922
12;20;2;5;901.236
12;20;2;6;905.816
12;20;2;7;914.68
12;20;2;8;931
12;20;3;0;876.481
12;20;3;1;875.514
12;20;3;2;880.231
12;20;3;3;879.877
12;20;3;4;886.228
12;20;3;5;898.384
12;20;3;6;888.485
12;20;3;7;892.159
12;20;3;8;915.187
12;20;4;0;867.446
12;20;4;1;870.73
12;20;4;2;872.791
12;20;4;3;897.142
12;20;4;4;885.418
12;20;4;5;884.981
12;20;4;6;880.667
12;20;4;7;880.435
12;20;4;8;912.458
12;20;5;0;862.875
12;20;5;1;865.359
12;20;5;2;866.84
12;20;5;3;878.197
12;20;5;4;872.632
12;20;5;5;883.762
12;20;5;6;870.99
12;20;5;7;877.255
12;20;5;8;931
13;0;0;0;737.802
13;0;0;1;731.429
13;0;0;2;729.153
13;0;0;3;724.89
13;0;0;4;721.611
13;0;0;5;715.887
13;0;0;6;711.494
13;0;0;7;706.417
13;0;0;8;707.072
13;0;1;0;728.556
13;0;1;1;727.61
13;0;1;2;724.643
13;0;1;3;720.43
13;0;1;4;717.3
13;0;1;5;711.201
13;0;1;6;707.455
13;0;1;7;702.455
13;0;1;8;701.734
13;0;2;0;727.031
13;0;2;1;726.405
13;0;2;2;720.565
13;0;2;3;716.775
13;0;2;4;712.259
13;0;2;5;709.638
13;0;2;6;708.326
13;0;2;7;697.772
13;0;2;8;699.612
13;0;3;0;721.871
13;0;3;1;719.118
13;0;3;2;715.344
13;0;3;3;708.863
13;0;3;4;712.529
13;0;3;5;705.386
13;0;3;6;697.048
13;0;3;7;700.763
13;0;3;8;696.249
13;0;4;0;727.725
13;0;4;1;716.012
13;0;4;2;712.568
13;0;4;3;713.329
13;0;4;4;722.38
13;0;4;5;711.062
13;0;4;6;706.377
13;0;4;7;699.919
13;0;4;8;693.823
13;0;5;0;718.912
13;0;5;1;719.926
13;0;5;2;740.468
13;0;5;3;732.606
13;0;5;4;772.172
13;0;5;5;753.704
13;0;5;6;718.172
13;0;5;7;695.076
13;0;5;8;697.031
13;1;0;0;737.501
13;1;0;1;736.567
13;1;0;2;729.935
13;1;0;3;733.05
13;1;0;4;724.027
13;1;0;5;716.318
13;1;0;6;718.461
13;1;0;7;707.825
13;1;0;8;706.795
13;1;1;0;735.251
13;1;1;1;737.646
13;1;1;2;728.713
13;1;1;3;720.88
13;1;1;4;723.73
13;1;1;5;712.45
13;1;1;6;713.65
13;1;1;7;703.377
13;1;1;8;708.849
13;1;2;0;732.068
13;1;2;1;735.006
13;1;2;2;719.864
13;1;2;3;723.491
13;1;2;4;723.305
13;1;2;5;707.109
13;1;2;6;704.067
13;1;2;7;709.587
