"t";"iL";"iG";"iSd";"slope";"intercept"
13;11;1;6;885,464;-7024,927
13;11;2;6;884,716;-7014,32
13;11;3;6;884,186;-7006,861
13;11;4;6;883,801;-7001,479
13;11;5;6;883,519;-6997,587
13;11;0;7;890,236;-7089,161
13;11;1;7;889,362;-7076,994
13;11;2;7;888,502;-7065,075
13;11;3;7;887,692;-7053,743
13;11;4;7;887,017;-7044,234
13;11;5;7;886,483;-7036,744
13;11;0;8;882,018;-7097,846
13;11;1;8;880,967;-7082,27
13;11;2;8;879,909;-7066,722
13;11;3;8;878,959;-7052,891
13;11;4;8;878,211;-7041,937
13;11;5;8;877,606;-7032,876
13;12;0;0;888,809;-6834,553
13;12;1;0;888,938;-6836,427
13;12;2;0;889,058;-6838,171
13;12;3;0;889,167;-6839,751
13;12;4;0;889,268;-6841,194
13;12;5;0;889,357;-6842,46
13;12;0;1;890,188;-6856,949
13;12;1;1;890,243;-6857,808
13;12;2;1;890,33;-6859,089
13;12;3;1;890,419;-6860,404
13;12;4;1;890,504;-6861,643
13;12;5;1;890,595;-6862,961
13;12;0;2;889,554;-6877,549
13;12;1;2;889,476;-6876,577
13;12;2;2;889,469;-6876,581
13;12;3;2;889,517;-6877,318
13;12;4;2;889,587;-6878,364
13;12;5;2;889,657;-6879,407
13;12;0;3;890,871;-6911,864
13;12;1;3;890,644;-6908,82
13;12;2;3;890,482;-6906,674
13;12;3;3;890,396;-6905,584
13;12;4;3;890,368;-6905,275
13;12;5;3;890,37;-6905,363
13;12;0;4;889,283;-6929,546
13;12;1;4;888,884;-6924,046
13;12;2;4;888,574;-6919,788
13;12;3;4;888,388;-6917,28
13;12;4;4;888,362;-6917,025
13;12;5;4;888,466;-6918,609
13;12;0;5;893,476;-6986,009
13;12;1;5;893,223;-6982,52
13;12;2;5;893,008;-6979,581
13;12;3;5;892,803;-6976,78
13;12;4;5;892,616;-6974,249
13;12;5;5;892,441;-6971,891
13;12;0;6;897,377;-7026,89
13;12;1;6;896,967;-7021,259
13;12;2;6;896,657;-7017,024
13;12;3;6;896,438;-7014,066
13;12;4;6;896,314;-7012,418
13;12;5;6;896,227;-7011,277
13;12;0;7;894,592;-7073,609
13;12;1;7;893,825;-7062,775
13;12;2;7;893,232;-7054,442
13;12;3;7;892,728;-7047,364
13;12;4;7;892,208;-7040,074
13;12;5;7;891,67;-7032,556
13;12;0;8;892,472;-7085,337
13;12;1;8;891,663;-7073,822
13;12;2;8;891,022;-7064,544
13;12;3;8;890,453;-7056,308
13;12;4;8;889,796;-7046,807
13;12;5;8;889,075;-7036,389
13;13;0;0;897,293;-6855,037
13;13;1;0;897,398;-6856,548
13;13;2;0;897,493;-6857,903
13;13;3;0;897,558;-6858,804
13;13;4;0;897,613;-6859,549
13;13;5;0;897,655;-6860,111
13;13;0;1;897,46;-6871,245
13;13;1;1;897,547;-6872,517
13;13;2;1;897,632;-6873,764
13;13;3;1;897,733;-6875,222
13;13;4;1;897,845;-6876,778
13;13;5;1;897,975;-6878,54
13;13;0;2;898,642;-6892,434
13;13;1;2;898,704;-6893,377
13;13;2;2;898,776;-6894,446
13;13;3;2;898,843;-6895,443
13;13;4;2;898,905;-6896,354
13;13;5;2;898,966;-6897,236
13;13;0;3;900,484;-6919,919
13;13;1;3;900,431;-6919,268
13;13;2;3;900,421;-6919,203
13;13;3;3;900,428;-6919,363
13;13;4;3;900,432;-6919,473
13;13;5;3;900,419;-6919,338
13;13;0;4;898,926;-6935,075
13;13;1;4;898,814;-6933,596
13;13;2;4;898,842;-6934,044
13;13;3;4;898,95;-6935,601
13;13;4;4;899,048;-6937,022
13;13;5;4;899,078;-6937,502
13;13;0;5;901,892;-6987,333
13;13;1;5;901,7;-6984,752
13;13;2;5;901,526;-6982,418
13;13;3;5;901,353;-6980,09
13;13;4;5;901,159;-6977,483
13;13;5;5;900,96;-6974,79
13;13;0;6;903,144;-7019,387
13;13;1;6;902,975;-7017,117
13;13;2;6;902,881;-7015,887
13;13;3;6;902,773;-7014,45
13;13;4;6;902,562;-7011,592
13;13;5;6;902,265;-7007,543
13;13;0;7;906,208;-7073,937
13;13;1;7;905,75;-7067,665
13;13;2;7;905,261;-7060,968
13;13;3;7;904,762;-7054,028
13;13;4;7;904,383;-7048,767
13;13;5;7;904,162;-7045,736
13;13;0;8;901,721;-7076,852
13;13;1;8;901,161;-7068,978
13;13;2;8;900,502;-7059,712
13;13;3;8;899,858;-7050,7
13;13;4;8;899,416;-7044,543
13;13;5;8;899,216;-7041,812
13;14;0;0;904,772;-6874,649
13;14;1;0;904,841;-6875,619
13;14;2;0;904,885;-6876,199
13;14;3;0;904,905;-6876,418
13;14;4;0;904,913;-6876,467
13;14;5;0;904,932;-6876,658
13;14;0;1;904,087;-6885,548
13;14;1;1;904,203;-6887,199
13;14;2;1;904,349;-6889,235
13;14;3;1;904,503;-6891,361
13;14;4;1;904,633;-6893,14
13;14;5;1;904,721;-6894,323
13;14;0;2;905,237;-6908,944
13;14;1;2;905,301;-6909,892
13;14;2;2;905,362;-6910,782
13;14;3;2;905,423;-6911,665
13;14;4;2;905,485;-6912,524
13;14;5;2;905,537;-6913,23
13;14;0;3;907,253;-6932,309
13;14;1;3;907,261;-6932,473
13;14;2;3;907,258;-6932,48
13;14;3;3;907,234;-6932,179
13;14;4;3;907,189;-6931,571
13;14;5;3;907,138;-6930,873
13;14;0;4;908,944;-6959,061
13;14;1;4;909,058;-6960,695
13;14;2;4;909,126;-6961,697
13;14;3;4;909,118;-6961,653
13;14;4;4;909,057;-6960,853
13;14;5;4;908,991;-6959,983
13;14;0;5;913,719;-7002,968
13;14;1;5;913,536;-7000,515
13;14;2;5;913,335;-6997,803
13;14;3;5;913,15;-6995,304
13;14;4;5;913,03;-6993,684
13;14;5;5;912,99;-6993,175
13;14;0;6;913,058;-7034,948
13;14;1;6;912,904;-7032,885
13;14;2;6;912,64;-7029,291
13;14;3;6;912,341;-7025,214
13;14;4;6;912,128;-7022,335
13;14;5;6;912,049;-7021,298
13;14;0;7;914,612;-7070,516
13;14;1;7;914,192;-7064,779
13;14;2;7;913,915;-7061
13;14;3;7;913,757;-7058,877
13;14;4;7;913,647;-7057,38
13;14;5;7;913,537;-7055,88
13;14;0;8;916,199;-7091,072
13;14;1;8;915,664;-7083,673
13;14;2;8;915,351;-7079,343
13;14;3;8;915,229;-7077,711
13;14;4;8;915,144;-7076,545
13;14;5;8;915,005;-7074,559
13;15;0;0;911,005;-6888,828
13;15;1;0;911,017;-6888,929
13;15;2;0;911,028;-6889,006
13;15;3;0;911,061;-6889,389
13;15;4;0;911,125;-6890,24
13;15;5;0;911,203;-6891,299
13;15;0;1;913,594;-6912,63
13;15;1;1;913,74;-6914,631
13;15;2;1;913,85;-6916,124
13;15;3;1;913,917;-6917,009
13;15;4;1;913,95;-6917,413
13;15;5;1;913,96;-6917,495
13;15;0;2;914,78;-6931,19
13;15;1;2;914,842;-6932,07
13;15;2;2;914,901;-6932,875
13;15;3;2;914,943;-6933,439
13;15;4;2;914,963;-6933,659
13;15;5;2;914,968;-6933,651
13;15;0;3;913,873;-6945,349
13;15;1;3;913,837;-6944,882
13;15;2;3;913,786;-6944,188
13;15;3;3;913,742;-6943,583
13;15;4;3;913,73;-6943,427
13;15;5;3;913,763;-6943,874
13;15;0;4;918,385;-6983,624
13;15;1;4;918,346;-6983,133
13;15;2;4;918,275;-6982,201
13;15;3;4;918,228;-6981,577
13;15;4;4;918,242;-6981,785
13;15;5;4;918,311;-6982,728
13;15;0;5;917,707;-6997,459
13;15;1;5;917,549;-6995,333
13;15;2;5;917,47;-6994,28
13;15;3;5;917,464;-6994,226
13;15;4;5;917,496;-6994,695
13;15;5;5;917,532;-6995,219
13;15;0;6;922,779;-7052,565
13;15;1;6;922,51;-7048,912
13;15;2;6;922,366;-7046,972
13;15;3;6;922,338;-7046,644
13;15;4;6;922,356;-7046,927
13;15;5;6;922,362;-7047,039
13;15;0;7;919,074;-7064,897
13;15;1;7;918,949;-7063,212
13;15;2;7;918,841;-7061,742
13;15;3;7;918,731;-7060,232
13;15;4;7;918,605;-7058,424
13;15;5;7;918,484;-7056,648
13;15;0;8;920,894;-7079,441
13;15;1;8;920,81;-7078,319
13;15;2;8;920,715;-7077,027
13;15;3;8;920,575;-7075,086
13;15;4;8;920,396;-7072,494
13;15;5;8;920,222;-7069,954
13;16;0;0;920,901;-6910,677
13;16;1;0;920,949;-6911,297
13;16;2;0;921,025;-6912,313
13;16;3;0;921,095;-6913,261
13;16;4;0;921,12;-6913,555
13;16;5;0;921,08;-6912,94
13;16;0;1;922,495;-6929,735
13;16;1;1;922,543;-6930,358
13;16;2;1;922,563;-6930,585
13;16;3;1;922,564;-6930,532
13;16;4;1;922,54;-6930,116
13;16;5;1;922,465;-6928,978
13;16;0;2;923,554;-6952,822
13;16;1;2;923,585;-6953,216
13;16;2;2;923,596;-6953,293
13;16;3;2;923,6;-6953,267
13;16;4;2;923,61;-6953,319
13;16;5;2;923,613;-6953,265
13;16;0;3;921,13;-6955,079
13;16;1;3;921,1;-6954,662
13;16;2;3;921,11;-6954,807
13;16;3;3;921,162;-6955,517
13;16;4;3;921,235;-6956,512
13;16;5;3;921,296;-6957,308
13;16;0;4;927,256;-6996,402
13;16;1;4;927,238;-6996,162
13;16;2;4;927,284;-6996,793
13;16;3;4;927,364;-6997,884
13;16;4;4;927,432;-6998,774
13;16;5;4;927,46;-6999,108
13;16;0;5;929,786;-7022,598
13;16;1;5;929,803;-7022,873
13;16;2;5;929,841;-7023,417
13;16;3;5;929,871;-7023,852
13;16;4;5;929,88;-7023,979
13;16;5;5;929,86;-7023,691
13;16;0;6;929,496;-7050,752
13;16;1;6;929,501;-7050,862
13;16;2;6;929,517;-7051,117
13;16;3;6;929,511;-7051,041
13;16;4;6;929,476;-7050,569
13;16;5;6;929,404;-7049,58
13;16;0;7;933,111;-7087,015
13;16;1;7;933,005;-7085,551
13;16;2;7;932,91;-7084,251
13;16;3;7;932,81;-7082,873
13;16;4;7;932,675;-7081,012
13;16;5;7;932,497;-7078,575
13;16;0;8;933,127;-7102,084
13;16;1;8;932,984;-7100,105
13;16;2;8;932,845;-7098,179
13;16;3;8;932,7;-7096,176
13;16;4;8;932,49;-7093,207
13;16;5;8;932,227;-7089,434
13;17;0;0;929,478;-6925,805
13;17;1;0;929,53;-6926,486
13;17;2;0;929,522;-6926,329
13;17;3;0;929,453;-6925,295
13;17;4;0;929,288;-6922,74
13;17;5;0;929,07;-6919,386
13;17;0;1;933,455;-6959,636
13;17;1;1;933,445;-6959,429
13;17;2;1;933,4;-6958,712
13;17;3;1;933,288;-6957,03
13;17;4;1;933,039;-6953,297
13;17;5;1;932,642;-6947,308
13;17;0;2;935,947;-6979,208
13;17;1;2;935,954;-6979,215
13;17;2;2;935,964;-6979,264
13;17;3;2;935,95;-6978,973
13;17;4;2;935,873;-6977,812
13;17;5;2;935,715;-6975,519
13;17;0;3;939,894;-7004,544
13;17;1;3;939,96;-7005,447
13;17;2;3;940,032;-7006,41
13;17;3;3;940,073;-7006,905
13;17;4;3;940,051;-7006,504
13;17;5;3;939,96;-7005,123
13;17;0;4;938,028;-7020,571
13;17;1;4;938,107;-7021,635
13;17;2;4;938,156;-7022,261
13;17;3;4;938,165;-7022,321
13;17;4;4;938,143;-7021,936
13;17;5;4;938,09;-7021,115
13;17;0;5;934,086;-7029,381
13;17;1;5;934,107;-7029,679
13;17;2;5;934,102;-7029,609
13;17;3;5;934,065;-7029,082
13;17;4;5;933,991;-7028,016
13;17;5;5;933,874;-7026,349
13;17;0;6;941,293;-7070,787
13;17;1;6;941,278;-7070,607
13;17;2;6;941,235;-7070,022
13;17;3;6;941,138;-7068,678
13;17;4;6;940,982;-7066,529
13;17;5;6;940,791;-7063,868
13;17;0;7;942,48;-7107,529
13;17;1;7;942,365;-7105,95
13;17;2;7;942,207;-7103,781
13;17;3;7;942,016;-7101,17
13;17;4;7;941,83;-7098,598
13;17;5;7;941,674;-7096,428
13;17;0;8;947,173;-7133,579
13;17;1;8;947,012;-7131,369
13;17;2;8;946,807;-7128,556
13;17;3;8;946,537;-7124,693
13;17;4;8;946,298;-7121,253
13;17;5;8;946,134;-7118,882
13;18;0;0;942,811;-6956,232
13;18;1;0;942,717;-6954,839
13;18;2;0;942,564;-6952,554
13;18;3;0;942,324;-6948,876
13;18;4;0;942,037;-6944,502
13;18;5;0;941,701;-6939,423
13;18;0;1;945,322;-6983,719
13;18;1;1;945,164;-6981,394
13;18;2;1;944,895;-6977,467
13;18;3;1;944,463;-6970,956
13;18;4;1;944,003;-6964,05
13;18;5;1;943,484;-6955,799
13;18;0;2;946,56;-6998,894
13;18;1;2;946,519;-6998,225
13;18;2;2;946,401;-6996,504
13;18;3;2;946,187;-6993,372
13;18;4;2;945,844;-6988,184
13;18;5;2;945,461;-6982,374
13;18;0;3;946,863;-7021,844
13;18;1;3;946,875;-7021,927
13;18;2;3;946,818;-7021,02
13;18;3;3;946,643;-7018,293
13;18;4;3;946,414;-7014,74
13;18;5;3;946,177;-7011,101
13;18;0;4;945,145;-7033,34
13;18;1;4;945,138;-7033,163
13;18;2;4;945,072;-7032,07
13;18;3;4;944,946;-7030,054
13;18;4;4;944,771;-7027,334
13;18;5;4;944,574;-7024,289
13;18;0;5;948,843;-7062,687
13;18;1;5;948,788;-7061,901
13;18;2;5;948,693;-7060,538
13;18;3;5;948,556;-7058,582
13;18;4;5;948,392;-7056,231
13;18;5;5;948,204;-7053,427
13;18;0;6;952,307;-7100,46
13;18;1;6;952,18;-7098,713
13;18;2;6;952,001;-7096,236
13;18;3;6;951,811;-7093,582
13;18;4;6;951,665;-7091,516
13;18;5;6;951,597;-7090,507
13;18;0;7;953,898;-7122,989
13;18;1;7;953,704;-7120,329
13;18;2;7;953,533;-7117,976
13;18;3;7;953,416;-7116,361
13;18;4;7;953,364;-7115,65
13;18;5;7;953,366;-7115,674
13;18;0;8;957,231;-7142,471
13;18;1;8;957,015;-7139,508
13;18;2;8;956,85;-7137,231
13;18;3;8;956,758;-7135,967
13;18;4;8;956,734;-7135,66
13;18;5;8;956,757;-7135,99
13;19;0;0;953,741;-6968,341
13;19;1;0;953,553;-6965,616
13;19;2;0;953,245;-6960,971
13;19;3;0;952,891;-6955,62
13;19;4;0;952,533;-6950,209
13;19;5;0;952,206;-6944,998
13;19;0;1;954,8;-6991,12
13;19;1;1;954,352;-6984,392
13;19;2;1;953,901;-6977,603
13;19;3;1;953,462;-6970,815
13;19;4;1;953,099;-6965,115
13;19;5;1;952,911;-6962,23
13;19;0;2;958,916;-7023,754
13;19;1;2;958,679;-7020,316
13;19;2;2;958,31;-7014,735
13;19;3;2;957,925;-7008,892
13;19;4;2;957,571;-7003,49
13;19;5;2;957,278;-6998,742
13;19;0;3;961,607;-7051,862
13;19;1;3;961,465;-7049,774
13;19;2;3;961,302;-7047,383
13;19;3;3;961,078;-7043,96
13;19;4;3;960,898;-7041,176
13;19;5;3;960,814;-7039,827
13;19;0;4;958,988;-7060,654
13;19;1;4;958,895;-7059,277
13;19;2;4;958,768;-7057,425
13;19;3;4;958,584;-7054,583
13;19;4;4;958,465;-7052,698
13;19;5;4;958,47;-7052,632
13;19;0;5;959,541;-7086,037
13;19;1;5;959,387;-7083,838
13;19;2;5;959,192;-7080,952
13;19;3;5;959,011;-7078,16
13;19;4;5;958,945;-7077,049
13;19;5;5;959,032;-7078,177
13;19;0;6;957,963;-7099,687
13;19;1;6;957,788;-7097,241
13;19;2;6;957,679;-7095,673
13;19;3;6;957,648;-7095,147
13;19;4;6;957,671;-7095,258
13;19;5;6;957,79;-7096,788
13;19;0;7;965,953;-7147,701
13;19;1;7;965,868;-7146,539
13;19;2;7;965,846;-7146,235
13;19;3;7;965,865;-7146,497
13;19;4;7;965,909;-7147,075
13;19;5;7;965,987;-7148,123
13;19;0;8;964,078;-7141,385
13;19;1;8;964,022;-7140,626
13;19;2;8;964,025;-7140,686
13;19;3;8;964,061;-7141,195
13;19;4;8;964,114;-7141,926
13;19;5;8;964,19;-7142,919
13;20;0;0;966,192;-6984,346
13;20;1;0;965,87;-6979,582
13;20;2;0;965,538;-6974,545
13;20;3;0;965,331;-6971,354
13;20;4;0;965,33;-6971,252
13;20;5;0;965,55;-6974,422
13;20;0;1;968,599;-7004,806
13;20;1;1;968,239;-6999,43
13;20;2;1;967,996;-6995,83
13;20;3;1;967,916;-6994,673
13;20;4;1;968,028;-6996,356
13;20;5;1;968,317;-7000,633
13;20;0;2;971,946;-7038,322
13;20;1;2;971,623;-7033,525
13;20;2;2;971,326;-7029,047
13;20;3;2;971,181;-7026,844
13;20;4;2;971,239;-7027,676
13;20;5;2;971,496;-7031,444
13;20;0;3;966,901;-7045,934
13;20;1;3;966,691;-7042,715
13;20;2;3;966,552;-7040,548
13;20;3;3;966,536;-7040,216
13;20;4;3;966,684;-7042,315
13;20;5;3;966,989;-7046,773
13;20;0;4;972,752;-7086,748
13;20;1;4;972,627;-7084,844
13;20;2;4;972,565;-7083,791
13;20;3;4;972,643;-7084,813
13;20;4;4;972,872;-7088,079
13;20;5;4;973,212;-7092,986
13;20;0;5;972,147;-7102,735
13;20;1;5;972,065;-7101,521
13;20;2;5;972,096;-7101,868
13;20;3;5;972,253;-7104,023
13;20;4;5;972,513;-7107,624
13;20;5;5;972,845;-7112,28
13;20;0;6;970,691;-7125,543
13;20;1;6;970,707;-7125,664
13;20;2;6;970,785;-7126,6
13;20;3;6;970,957;-7128,919
13;20;4;6;971,224;-7132,647
13;20;5;6;971,545;-7137,138
13;20;0;7;977,336;-7151,276
13;20;1;7;977,368;-7151,708
13;20;2;7;977,426;-7152,471
13;20;3;7;977,534;-7153,937
13;20;4;7;977,727;-7156,598
13;20;5;7;977,972;-7159,977
13;20;0;8;974,395;-7168,367
13;20;1;8;974,431;-7168,847
13;20;2;8;974,48;-7169,443
13;20;3;8;974,582;-7170,803
13;20;4;8;974,793;-7173,773
13;20;5;8;975,127;-7178,616
14;0;0;0;847,247;-7265,495
14;0;1;0;847,247;-7265,495
14;0;2;0;847,247;-7265,495
14;0;3;0;847,247;-7265,495
14;0;4;0;847,247;-7265,495
14;0;5;0;847,247;-7265,495
14;0;0;1;844,939;-7324,002
14;0;1;1;844,939;-7324,002
14;0;2;1;844,939;-7324,002
14;0;3;1;844,939;-7324,002
14;0;4;1;844,939;-7324,002
14;0;5;1;844,939;-7324,002
14;0;0;2;844,408;-7364,347
14;0;1;2;844,408;-7364,347
14;0;2;2;844,408;-7364,347
14;0;3;2;844,408;-7364,347
14;0;4;2;844,408;-7364,347
14;0;5;2;844,408;-7364,347
14;0;0;3;841,584;-7412,128
14;0;1;3;841,584;-7412,128
14;0;2;3;841,584;-7412,128
14;0;3;3;841,584;-7412,128
14;0;4;3;841,584;-7412,128
14;0;5;3;841,584;-7412,128
14;0;0;4;838,553;-7440,713
14;0;1;4;838,553;-7440,713
14;0;2;4;838,553;-7440,713
14;0;3;4;838,553;-7440,713
14;0;4;4;838,553;-7440,713
14;0;5;4;838,553;-7440,713
14;0;0;5;843,574;-7513,318
14;0;1;5;843,574;-7513,318
14;0;2;5;843,574;-7513,318
14;0;3;5;843,574;-7513,318
14;0;4;5;843,574;-7513,318
14;0;5;5;843,574;-7513,318
14;0;0;6;837,626;-7600,595
14;0;1;6;837,626;-7600,595
14;0;2;6;837,626;-7600,595
14;0;3;6;837,626;-7600,595
14;0;4;6;837,626;-7600,595
14;0;5;6;837,626;-7600,595
14;0;0;7;836,663;-7659,477
14;0;1;7;836,663;-7659,477
14;0;2;7;836,663;-7659,477
14;0;3;7;836,663;-7659,477
14;0;4;7;836,663;-7659,477
14;0;5;7;836,663;-7659,477
14;0;0;8;833,566;-7702,105
14;0;1;8;833,566;-7702,105
14;0;2;8;833,566;-7702,105
14;0;3;8;833,566;-7702,105
14;0;4;8;833,566;-7702,105
14;0;5;8;833,566;-7702,105
14;1;0;0;859,02;-7214,016
14;1;1;0;859,02;-7214,016
14;1;2;0;859,02;-7214,016
14;1;3;0;859,02;-7214,016
14;1;4;0;859,02;-7214,016
14;1;5;0;859,02;-7214,016
14;1;0;1;857,004;-7258,812
14;1;1;1;857,004;-7258,812
14;1;2;1;857,004;-7258,812
14;1;3;1;857,004;-7258,812
14;1;4;1;857,004;-7258,812
14;1;5;1;857,004;-7258,812
14;1;0;2;855,927;-7291,777
14;1;1;2;855,927;-7291,777
14;1;2;2;855,927;-7291,777
14;1;3;2;855,927;-7291,777
14;1;4;2;855,927;-7291,777
14;1;5;2;855,927;-7291,777
14;1;0;3;852,487;-7379,464
14;1;1;3;852,487;-7379,464
14;1;2;3;852,487;-7379,464
14;1;3;3;852,487;-7379,464
14;1;4;3;852,487;-7379,464
14;1;5;3;852,487;-7379,464
14;1;0;4;850,362;-7410,222
14;1;1;4;850,362;-7410,222
14;1;2;4;850,362;-7410,222
14;1;3;4;850,362;-7410,222
14;1;4;4;850,362;-7410,222
14;1;5;4;850,362;-7410,222
14;1;0;5;848,208;-7487,961
14;1;1;5;848,208;-7487,961
14;1;2;5;848,208;-7487,961
14;1;3;5;848,208;-7487,961
14;1;4;5;848,208;-7487,961
14;1;5;5;848,208;-7487,961
14;1;0;6;849,958;-7546,94
14;1;1;6;849,958;-7546,94
14;1;2;6;849,958;-7546,94
14;1;3;6;849,958;-7546,94
14;1;4;6;849,958;-7546,94
14;1;5;6;849,958;-7546,94
14;1;0;7;849,007;-7538,168
14;1;1;7;849,007;-7538,168
14;1;2;7;849,007;-7538,168
14;1;3;7;849,007;-7538,168
14;1;4;7;849,007;-7538,168
14;1;5;7;849,007;-7538,168
14;1;0;8;844,739;-7616,046
14;1;1;8;844,739;-7616,046
14;1;2;8;844,739;-7616,046
14;1;3;8;844,739;-7616,046
14;1;4;8;844,739;-7616,046
14;1;5;8;844,739;-7616,046
14;2;0;0;868,581;-7184,449
14;2;1;0;868,581;-7184,449
14;2;2;0;868,581;-7184,449
14;2;3;0;868,581;-7184,449
14;2;4;0;868,581;-7184,449
14;2;5;0;868,581;-7184,449
14;2;0;1;869,359;-7233,233
14;2;1;1;869,359;-7233,233
14;2;2;1;869,359;-7233,233
14;2;3;1;869,359;-7233,233
14;2;4;1;869,359;-7233,233
14;2;5;1;869,359;-7233,233
14;2;0;2;865,859;-7261,255
14;2;1;2;865,859;-7261,255
14;2;2;2;865,859;-7261,255
14;2;3;2;865,859;-7261,255
14;2;4;2;865,859;-7261,255
14;2;5;2;865,859;-7261,255
14;2;0;3;862,781;-7322,492
14;2;1;3;862,781;-7322,492
14;2;2;3;862,781;-7322,492
14;2;3;3;862,781;-7322,492
14;2;4;3;862,781;-7322,492
14;2;5;3;862,781;-7322,492
14;2;0;4;860,441;-7392,238
14;2;1;4;860,441;-7392,238
14;2;2;4;860,441;-7392,238
14;2;3;4;860,441;-7392,238
14;2;4;4;860,441;-7392,238
14;2;5;4;860,441;-7392,238
14;2;0;5;860,651;-7413,392
14;2;1;5;860,651;-7413,392
14;2;2;5;860,651;-7413,392
14;2;3;5;860,651;-7413,392
14;2;4;5;860,651;-7413,392
14;2;5;5;860,651;-7413,392
14;2;0;6;860,426;-7454,67
14;2;1;6;860,426;-7454,67
14;2;2;6;860,426;-7454,67
14;2;3;6;860,426;-7454,67
14;2;4;6;860,426;-7454,67
14;2;5;6;860,426;-7454,67
14;2;0;7;856,9;-7527,848
14;2;1;7;856,9;-7527,848
14;2;2;7;856,9;-7527,848
14;2;3;7;856,9;-7527,848
14;2;4;7;856,9;-7527,848
14;2;5;7;856,9;-7527,848
14;2;0;8;858,37;-7606,244
14;2;1;8;858,37;-7606,244
14;2;2;8;858,37;-7606,244
14;2;3;8;858,37;-7606,244
14;2;4;8;858,37;-7606,244
14;2;5;8;858,37;-7606,244
14;3;0;0;875,714;-7154,523
14;3;1;0;875,714;-7154,523
14;3;2;0;875,714;-7154,523
14;3;3;0;875,714;-7154,523
14;3;4;0;875,714;-7154,523
14;3;5;0;875,714;-7154,523
14;3;0;1;875,349;-7185,38
14;3;1;1;875,349;-7185,38
14;3;2;1;875,349;-7185,38
14;3;3;1;875,349;-7185,38
14;3;4;1;875,349;-7185,38
14;3;5;1;875,349;-7185,38
14;3;0;2;873,772;-7245,083
14;3;1;2;873,772;-7245,083
14;3;2;2;873,772;-7245,083
14;3;3;2;873,772;-7245,083
14;3;4;2;873,772;-7245,083
14;3;5;2;873,772;-7245,083
14;3;0;3;873,688;-7250,111
14;3;1;3;873,688;-7250,111
14;3;2;3;873,688;-7250,111
14;3;3;3;873,688;-7250,111
14;3;4;3;873,688;-7250,111
14;3;5;3;873,688;-7250,111
14;3;0;4;873,179;-7347,901
14;3;1;4;873,179;-7347,901
14;3;2;4;873,179;-7347,901
14;3;3;4;873,179;-7347,901
14;3;4;4;873,179;-7347,901
14;3;5;4;873,179;-7347,901
14;3;0;5;871,943;-7363,637
14;3;1;5;871,943;-7363,637
14;3;2;5;871,943;-7363,637
14;3;3;5;871,943;-7363,637
14;3;4;5;871,943;-7363,637
14;3;5;5;871,943;-7363,637
14;3;0;6;868,866;-7418,2
14;3;1;6;868,866;-7418,2
14;3;2;6;868,866;-7418,2
14;3;3;6;868,866;-7418,2
14;3;4;6;868,866;-7418,2
14;3;5;6;868,866;-7418,2
14;3;0;7;868,37;-7485,174
14;3;1;7;868,37;-7485,174
14;3;2;7;868,37;-7485,174
14;3;3;7;868,37;-7485,174
14;3;4;7;868,37;-7485,174
14;3;5;7;868,37;-7485,174
14;3;0;8;869,94;-7530,455
14;3;1;8;869,94;-7530,455
14;3;2;8;869,94;-7530,455
14;3;3;8;869,94;-7530,455
14;3;4;8;869,94;-7530,455
14;3;5;8;869,94;-7530,455
14;4;0;0;881,65;-7113,409
14;4;1;0;881,65;-7113,409
14;4;2;0;881,65;-7113,409
14;4;3;0;881,65;-7113,409
14;4;4;0;881,65;-7113,409
14;4;5;0;881,65;-7113,409
14;4;0;1;883,229;-7142,067
14;4;1;1;883,229;-7142,067
14;4;2;1;883,229;-7142,067
14;4;3;1;883,229;-7142,067
14;4;4;1;883,229;-7142,067
14;4;5;1;883,229;-7142,067
14;4;0;2;882,533;-7187,804
14;4;1;2;882,533;-7187,804
14;4;2;2;882,533;-7187,804
14;4;3;2;882,533;-7187,804
14;4;4;2;882,533;-7187,804
14;4;5;2;882,533;-7187,804
14;4;0;3;879,8;-7228,693
14;4;1;3;879,8;-7228,693
14;4;2;3;879,8;-7228,693
14;4;3;3;879,8;-7228,693
14;4;4;3;879,8;-7228,693
14;4;5;3;879,8;-7228,693
14;4;0;4;880,684;-7285,772
14;4;1;4;880,684;-7285,772
14;4;2;4;880,684;-7285,772
14;4;3;4;880,684;-7285,772
14;4;4;4;880,684;-7285,772
14;4;5;4;880,684;-7285,772
14;4;0;5;880,003;-7319,754
14;4;1;5;880,003;-7319,754
14;4;2;5;880,003;-7319,754
14;4;3;5;880,003;-7319,754
14;4;4;5;880,003;-7319,754
14;4;5;5;880,003;-7319,754
14;4;0;6;879,936;-7395,468
14;4;1;6;879,936;-7395,468
14;4;2;6;879,936;-7395,468
14;4;3;6;879,936;-7395,468
14;4;4;6;879,936;-7395,468
14;4;5;6;879,936;-7395,468
14;4;0;7;877,353;-7416,66
14;4;1;7;877,353;-7416,66
14;4;2;7;877,353;-7416,66
14;4;3;7;877,353;-7416,66
14;4;4;7;877,353;-7416,66
14;4;5;7;877,353;-7416,66
14;4;0;8;879,07;-7492,729
14;4;1;8;879,07;-7492,729
14;4;2;8;879,07;-7492,729
14;4;3;8;879,07;-7492,729
14;4;4;8;879,07;-7492,729
14;4;5;8;879,07;-7492,729
14;5;0;0;888,39;-7075,107
14;5;1;0;888,39;-7075,107
14;5;2;0;888,39;-7075,107
